안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
82000036,1,2,화곡동 산22-32,,서울특별시 강서구 화곡동 산22-32,37.539517,126.855882,3,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000037,1,2,화곡동 산47-16,,서울특별시 강서구 화곡동 산47-16,37.545734,126.851672,3,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000038,1,2,등촌동 산23-4,,서울특별시 강서구 등촌동 산23-4,37.544502,126.857503,3,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000039,1,2,방화동 산142-3,,서울특별시 강서구 방화동 산142-3,37.582862,126.807994,3,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000040,1,2,개화동 산81-13,,서울특별시 강서구 개화동 산81-13,37.580881,126.80318,3,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000041,1,2,방화동 산158-14,,서울특별시 강서구 방화동 산158-14,37.577848,126.807713,3,Y,N,N,,2016,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000042,1,2,화곡동 42-134,,서울특별시 강서구 화곡동 42-134,37.533429,126.842614,3,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000043,1,2,개화동 300-5,,서울특별시 강서구 개화동 300-5,37.585548,126.809166,3,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000044,1,2,마곡동 산3,,서울특별시 강서구 마곡동 산3,37.574368,126.838323,3,Y,N,N,이상음원감지,2019,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000045,1,2,마곡동 730-569,,서울특별시 강서구 마곡동 730-569,37.556363,126.821261,3,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000046,1,2,마곡동202,,서울특별시 강서구 마곡동202,37.577269,126.820274,3,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000047,1,2,마곡동202,,서울특별시 강서구 마곡동202,37.574616,126.82169,3,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
82000048,1,2,화곡동 산 60-1,,서울특별시 강서구 화곡동 산 60-1,37.55284,126.842822,3,Y,N,N,,2018,2019-01-01,Y,강서구청 공원녹지과,02-2600-4112,2019-03-22
