안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
58,1,1,창천근린공원,서울특별시 서대문구 창천동 4-55,서울특별시 서대문구 창천동 4-55 4-55,37.5587,126.934201,3,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
59,1,1,중앙근린공원,서울특별시 서대문구 북가좌동 105-8,서울특별시 서대문구 북가좌동 105-8105-8,37.578962,126.911179,3,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
60,1,1,배롱나무소공원,서울특별시 서대문구 홍은2동 426-11,서울특별시 서대문구 홍은2동 426-11 426-11,37.580154,126.934224,3,N,N,N,,2012,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
61,1,1,봉원소공원,서울특별시 서대문구 봉원동52,서울특별시 서대문구 봉원동5252,37.572627,126.946908,3,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
62,1,1,연남어린이공원,서울특별시 서대문구 남가좌동 326-8,서울특별시 서대문구 남가좌동 326-8 326-8,37.575522,126.919244,3,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
63,1,1,홍남어린이공원,서울특별시 서대문구 홍은동 405-3,서울특별시 서대문구 홍은동 405-3405-3,37.593024,126.938558,3,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
64,1,1,백련어린이공원,서울특별시 서대문구 홍은동 421-1,서울특별시 서대문구 홍은동 421-1 421-1,37.593024,126.938558,3,N,N,N,,2009,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
65,1,1,가좌어린이공원,서울특별시 서대문구 남가좌동 376-4,서울특별시 서대문구 남가좌동 376-4 376-4,37.575522,126.919244,3,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
66,1,1,대궐재어린이공원,서울특별시 서대문구 연희동 8-73,서울특별시 서대문구 연희동 8-738-73,37.571987,126.932812,3,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
67,1,1,명수어린이공원,서울특별시 서대문구 북아현동 210-24,서울특별시 서대문구 북아현동 210-24 210-24,37.562431,126.954397,3,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
68,1,1,불천어린이공원,서울특별시 서대문구 홍제동 287-121,서울특별시 서대문구 홍제동 287-121 287-121,37.58708,126.948935,3,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
69,1,1,신가어린이공원,서울특별시 서대문구 북가좌동 318-1,서울특별시 서대문구 북가좌동 318-1318-1,37.578962,126.911179,3,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
70,1,1,연서어린이공원,서울특별시 서대문구 연희동 519-7,서울특별시 서대문구 연희동 519-7519-7,37.571987,126.932812,3,N,N,N,,2010,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
71,1,1,은가어린이공원,서울특별시 서대문구 북가좌동 3-39,서울특별시 서대문구 북가좌동 3-393-39,37.578962,126.911179,3,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
72,1,1,모랫재 어린이공원,서울특별시 서대문구 홍제동 156-363,서울특별시 서대문구 홍제동 156-363 156-363,37.58708,126.948935,3,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
73,1,1,궁말 어린이공원,서울특별시 서대문구 연희동 8-86,서울특별시 서대문구 연희동 8-868-86,37.571987,126.932812,3,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
74,1,1,거꾸로 어린이공원,서울특별시 서대문구 북가좌동 338-21,서울특별시 서대문구 북가좌동 338-21338-21,37.578962,126.911179,3,N,N,N,,2013,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
75,1,1,나비울어린이공원,서울특별시 서대문구 북가좌동 168-37 일대,서울특별시 서대문구 북가좌동 168-37 일대168-37 일대,37.578962,126.911179,3,N,N,N,,2014,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
76,1,1,창천골목공원,서울특별시 서대문구 연희동 346-3,서울특별시 서대문구 연희동 346-3 346-3,37.571987,126.932812,3,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
77,1,1,연희어린이공원,서울특별시 서대문구 연희동 446-182,서울특별시 서대문구 연희동 446-182 446-182,37.571987,126.932812,3,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
78,1,1,홍연소공원,서울특별시 서대문구 연희동 723-15,서울특별시 서대문구 연희동 723-15723-15,37.571987,126.932812,3,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
79,1,1,동구물어린이공원,서울특별시 서대문구 연희동 109-2,서울특별시 서대문구 연희동 109-2109-2,37.571987,126.932812,3,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
80,1,1,인왕소공원,서울특별시 서대문구  홍제동 260-1,서울특별시 서대문구  홍제동 260-1 260-1,32.53129,123.77474,3,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
81,1,1,해담는어린이공원,서울특별시 서대문구 북가좌동 325-20,서울특별시 서대문구 북가좌동 325-20 325-20,37.578962,126.911179,3,N,N,N,,2015,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
82,1,1,가재울어린이공원,서울특별시 서대문구 남가좌동 385-2,서울특별시 서대문구 남가좌동 385-2385-2,37.575522,126.919244,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
83,1,1,모래내어린이공원,서울특별시 서대문구 남가좌동 383-2,서울특별시 서대문구 남가좌동 383-2 383-2,37.575522,126.919244,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
84,1,1,한울소공원,서울특별시 서대문구 남가좌동 382-5 일대,서울특별시 서대문구 남가좌동 382-5 일대382-5 일대,37.575522,126.919244,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
85,1,1,무궁화소공원,서울특별시 서대문구 홍제동 451-1,서울특별시 서대문구 홍제동 451-1 451-1,37.58708,126.948935,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
86,1,1,궁뜰어린이공원,서울특별시 서대문구 연희동 123-5,서울특별시 서대문구 연희동 123-5123-5,37.571987,126.932812,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
87,1,1,상암곡어린이공원,서울특별시 서대문구 홍제동 322-72,서울특별시 서대문구 홍제동 322-72322-72,37.58708,126.948935,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
88,1,1,문화촌어린이공원,서울특별시 서대문구 홍제동 277-1,서울특별시 서대문구 홍제동 277-1 277-1,37.58708,126.948935,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
89,1,1,홍은동어린이공원,서울특별시 서대문구 홍은동 8-158,서울특별시 서대문구 홍은동 8-1588-158,37.593024,126.938558,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
90,1,1,북가좌정원지구 어린이공원,서울특별시 서대문구 북가좌동 459-1,서울특별시 서대문구 북가좌동 459-1459-1,37.578962,126.911179,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
91,1,1,보은소공원,서울특별시 서대문구 홍은동 48-26,서울특별시 서대문구 홍은동 48-2648-26,37.593024,126.938558,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
92,1,1,독립공원,서울특별시 서대문구 현저동 101일대,서울특별시 서대문구 현저동 101일대101일대,37.573772,126.954035,3,N,N,N,,2016,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
93,1,1,북아현어린이공원(북아현4),서울특별시 서대문구 북아현동 216-59 일대,서울특별시 서대문구 북아현동 216-59 일대216-59 일대,37.562431,126.954397,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
94,1,1,너른바위 어린이공원,서울특별시 서대문구 북아현동 216-37 일대,서울특별시 서대문구 북아현동 216-37 일대 216-37 일대,37.562431,126.954397,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
95,1,1,한성어린이공원(북아현5),서울특별시 서대문구 북아현동 147-48,서울특별시 서대문구 북아현동 147-48 147-48,37.562431,126.954397,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
96,1,1,동그라미 쉼터,서울특별시 서대문구 대현동 65-12 일대,서울특별시 서대문구 대현동 65-12 일대 65-12 일대,37.560395,126.946322,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
97,1,1,너나들이 쉼터,서울특별시 서대문구 북아현동 148-26 일대,서울특별시 서대문구 북아현동 148-26 일대148-26 일대,37.562431,126.954397,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
98,1,1,북아현 1-3 공공공지C,서울특별시 서대문구 북아현동222,서울특별시 서대문구 북아현동222222,37.562431,126.954397,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
99,1,1,다람쥐어린이공원,서울특별시 서대문구 연희동 151-49,서울특별시 서대문구 연희동 151-49151-49,37.571987,126.932812,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
100,1,1,둥글레소공원,서울특별시 서대문구 연희동 344-228,서울특별시 서대문구 연희동 344-228344-228,37.571987,126.932812,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
101,1,1,문화소공원,서울특별시 서대문구 홍제동 280-2,서울특별시 서대문구 홍제동 280-2280-2,37.58708,126.948935,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
102,1,1,홍은12구역소공원,서울특별시 서대문구 홍은동445-4,서울특별시 서대문구 홍은동445-4445-4,37.593024,126.938558,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
103,1,1,무악재 하늘다리,서울특별시 서대문구 현저동1-239,서울특별시 서대문구 현저동1-2391-239,37.573772,126.954035,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
104,1,1,북한산 자락길 입구 화장실 앞,서울특별시 서대문구 홍은동산 1-546,서울특별시 서대문구 홍은동산 1-546산 1-546,37.593024,126.938558,3,N,N,N,,2017,2018-07-31,Y,서대문구청 푸른도시과,02-330-1714,2019-02-12
105,2,2,영천공중화장실,서울특별시 서대문구 영천동 263,서울특별시 서대문구 영천동 263,37.571603,126.960416,3,Y,N,N,,2017,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
106,2,2,현저공중화장실,서울특별시 서대문구 현저동 107-479,서울특별시 서대문구 현저동 107-479,37.572988,126.953084,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
107,2,2,봉원공중화장실,서울특별시 서대문구 봉원사길 101-18,서울특별시 서대문구 봉원동 19,37.5706292,126.946165,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
108,2,2,봉원2공중화장실,서울특별시 서대문구 봉원동 23-2,서울특별시 서대문구 봉원동 23-2,37.571989,126.947075,3,Y,N,N,,2018,2019-01-24,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
109,2,2,연대앞공중화장실,서울특별시 서대문구 창천동 84-43,서울특별시 서대문구 창천동 84-43,37.559766,126.934525,3,Y,N,N,,2017,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
110,2,2,연희공중화장실,서울특별시 서대문구 홍제천로 11,서울특별시 서대문구 연희동 446-92,37.5687551,126.9185934,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
111,2,2,홍제1공중화장실,서울특별시 서대문구 통일로34길 72-27,서울특별시 서대문구 홍제동 산1-1,37.5832801,126.9524048,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
112,2,2,홍제2공중화장실,서울특별시 서대문구 홍제동 산1-100,서울특별시 서대문구 홍제동 산1-100,37.593043,126.954796,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
113,2,2,홍제3공중화장실,서울특별시 서대문구 홍제동278-53,서울특별시 서대문구 홍제동278-53,37.594556,126.947697,3,Y,N,N,,2017,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
114,2,2,홍남교공중화장실,서울특별시 서대문구 홍제천로 111,서울특별시 서대문구 연희동 696,37.574588,126.9256417,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
115,2,2,중앙근린공원공중화장실,서울특별시 서대문구 북가좌동 480,서울특별시 서대문구 북가좌동 480,37.574879,126.913061,3,Y,N,N,,2018,2018-07-31,Y,서대문구청 청소행정과,02-330-1518,2019-02-12
