안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
공원04-03,1,1,서초푸르지오 서밋,서울특별시 서초구 서운로 207,서울특별시 서초구 서초동 1311-7,37.501791,127.021299,3,N,N,N,CCTV,2017,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-01,1,1,신동근린공원,서울특별시 서초구 나루터로4길 39,서울특별시 서초구 잠원동58-14,37.514153,127.014111,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-02,1,1,신동근린공원,서울특별시 서초구 나루터로4길 39,서울특별시 서초구 잠원동58-14,37.514398,127.014676,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-03,1,1,코아어린이공원,서울특별시 서초구 신반포로23길 30,서울특별시 서초구 잠원동72-4,37.50909,127.004009,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-04,1,1,반원 어린이공원,서울특별시 서초구 신반포로23길48,서울특별시 서초구 잠원동 72-1,37.509391,127.003265,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-05,1,1,명주 근린공원,서울특별시 서초구 서울 서초구 잠원동 50-4,서울특별시 서초구 잠원동 50-4,37.517016,127.015422,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-06,1,1,주흥 어린이공원,서울특별시 서초구 서초구 잠원동 33-6,서울특별시 서초구  잠원동 33-6,37.512039,127.016654,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원05-07,1,1,싸리재 어린이공원,서울특별시 서초구 서초구 잠원동 30-10,서울특별시 서초구  잠원동 30-10,37.513274,127.018308,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원07-01,1,1,언구비어린이공원,서울특별시 서초구 반포1동720,서울특별시 서초구 반포1동720,37.50893,127.020131,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원07-03,1,1,고무래 어린이공원,서울특별시 서초구 서초구 반포동 30-4,서울특별시 서초구  반포동 30-4,37.503771,127.01507,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원08-01,1,1,파랑새어린이공원,서울특별시 서초구 신반포로15길 28,서울특별시 서초구 반포2동4-2,37.505277,126.995409,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원10-01,1,1,미도어린이공원,서울특별시 서초구 반포4동53-1,서울특별시 서초구 반포4동53-1,37.501715,127.010746,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원10-02,1,1,몽마르뜨 근린공원 1,서울특별시 서초구 서초구 반포동 산93,서울특별시 서초구  반포동 산93,37.494202,127.003045,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원10-03,1,1,몽마르뜨 근린공원 2,서울특별시 서초구 서초구 반포동 산93,서울특별시 서초구  반포동 산93,37.495025,127.002776,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원10-04,1,1,서래 어린이공원,서울특별시 서초구 서초구 반포동 71-6,서울특별시 서초구  반포동 71-6,37.498275,127.000342,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원10-05,1,1,청룡 어린이공원,서울특별시 서초구 서초구 반포4동 86-1,서울특별시 서초구  반포4동 86-1,37.495929,126.999521,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원11-01,1,1,새말 어린이공원,서울특별시 서초구 방배로37길27,서울특별시 서초구 방배본동 794-15,37.493209,126.988611,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원12-01,1,1,서리풀 어린이공원,서울특별시 서초구 방배동 906-14,서울특별시 서초구 방배동 906-14,37.483158,126.997462,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원13-01,1,1,까치어린이공원,서울특별시 서초구 방배중앙로7길 24,서울특별시 서초구 방배2동962-29,37.48376,126.990261,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원13-02,1,1,방배2-6어린이공원,서울특별시 서초구 방배천로18길 42,서울특별시 서초구 방배동 435-17,37.482747,126.985184,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원13-03,1,1,안산 어린이공원,서울특별시 서초구 효령로19길 8,서울특별시 서초구 방배동 979-35,37.480078,126.992269,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원13-04,1,1,청두 어린이공원,서울특별시 서초구 서초구 방배동 463-14,서울특별시 서초구  방배동 463-14,37.480693,126.984955,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원14-01,1,1,동덕어린이공원,서울특별시 서초구 남부순환로 297나길,서울특별시 서초구 방배3동 593-43,37.475588,126.993636,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원14-02,1,1,정문 어린이공원,서울특별시 서초구 효령로34길17,서울특별시 서초구 방배동 985-15,37.481158,126.999589,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원14-03,1,1,방현 어린이공원,서울특별시 서초구 서초구 방배동 537-50,서울특별시 서초구  방배동 537-50,37.4786,126.991619,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-01,1,1,비석어린이공원,서울특별시 서초구 양재1동90-1,서울특별시 서초구 양재1동90-1,37.478799,127.041046,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-02,1,1,종열어린이공원,서울특별시 서초구 양재1동103-4,서울특별시 서초구 양재1동103-4,37.47403,127.033648,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-03,1,1,효자어린이공원,서울특별시 서초구 바우뫼로7길 84,서울특별시 서초구 우면동55,37.473549,127.024276,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-04,1,1,양재어린이공원,서울특별시 서초구 강남대로30길 51-19,서울특별시 서초구 양재1동9-29,37.483268,127.039222,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-05,1,1,송동근린공원,서울특별시 서초구 양재대로2길74,서울특별시 서초구 우면동774,37.457695,127.019956,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-06,1,1,송동근린공원,서울특별시 서초구 양재대로2길74,서울특별시 서초구 우면동774,37.457914,127.020434,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-07,1,1,송동근린공원(3),서울특별시 서초구 양재대로2길74,서울특별시 서초구 우면동774,37.458019,127.020013,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-08,1,1,개뜰 어린이공원,서울특별시 서초구 마방로4길15-3,서울특별시 서초구 양재동 260-1,37.47382,127.041155,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-09,1,1,아이뜨락 생태놀이터,서울특별시 서초구 바우뫼로11길,서울특별시 서초구 양재1동 71,37.472841,127.028928,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-10,1,1,동문 어린이공원,서울특별시 서초구 바우뫼로9길22-8,서울특별시 서초구 우면동 33-5,37.472766,127.026631,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원16-11,1,1,섬들 근린공원,서울특별시 서초구 서초구 우면동 729-1,서울특별시 서초구 우면동 729-1,37.463097,127.025246,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-01,1,1,양재근린공원1,서울특별시 서초구 양재2동311,서울특별시 서초구 양재2동311,37.471947,127.042203,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-02,1,1,양재근린공원2,서울특별시 서초구 양재2동311,서울특별시 서초구 양재2동311,37.471499,127.042755,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-03,1,1,양재시민의숲1 삼풍참사 위령탑,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.466831,127.037983,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-04,1,1,양재시민의숲2 대한항공 희생위령탑,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.467928,127.037801,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-05,1,1,양재시민의숲3 가로등25,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.470393,127.036791,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-06,1,1,양재시민의숲4 야외공연장,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.472404,127.03664,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-07,1,1,양재시민의숲5 실외테니스장,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.472501,127.034733,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-08,1,1,양재시민의숲6 테니스장 뒤 공원,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.471848,127.03417,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-09,1,1,양재시민의숲7 가로등42,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.471545,127.033,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-10,1,1,양재시민의숲8 수경시설내 놀이터,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.471435,127.034823,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-11,1,1,양재시민의숲9 수경시설 놀이터 뒤,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.470763,127.034474,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-12,1,1,양재시민의숲10 수경시설 옆 분수,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.471593,127.035971,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-13,1,1,양재시민의숲11 가로등43,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.470878,127.036199,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-14,1,1,양재시민의숲12 윤봉길 동상 앞,서울특별시 서초구 매헌로99,서울특별시 서초구 양재2동236,37.469903,127.036054,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-15,1,1,고인돌근린공원,서울특별시 서초구 동산로14길 13,서울특별시 서초구 양재2동390,37.471661,127.046417,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-16,1,1,고인돌근린공원,서울특별시 서초구 동산로14길 13,서울특별시 서초구 양재2동390,37.471266,127.046787,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-17,1,1,구룡사어린이공원,서울특별시 서초구 논현로5길 29,서울특별시 서초구 양재동 399,37.471587,127.048881,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-18,1,1,양재천 근린공원,서울특별시 서초구 서초구 양재동 261-22,서울특별시 서초구  양재동 261-22,37.475629,127.041494,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-19,1,1,두둑제 어린이공원,서울특별시 서초구 서초구 양재동 357,서울특별시 서초구  양재동 357,37.46813,127.04391,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-20,1,1,버들 어린이공원,서울특별시 서초구 서초구 양재동 298,서울특별시 서초구  양재동 298,37.473767,127.04578,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-21,1,1,샛별 어린이공원,서울특별시 서초구 서초구 양재동 370-4,서울특별시 서초구  양재동 370-4,37.470223,127.044699,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-22,1,1,문화예술공원 1,서울특별시 서초구 서초구 바우뫼로12길 40,서울특별시 서초구  양재2동 200,37.469239,127.031459,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원17-23,1,1,문화예술공원 2,서울특별시 서초구 서초구 바우뫼로12길 40,서울특별시 서초구  양재2동 200,37.467563,127.030009,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원18-20,1,1,미륵 어린이공원,서울특별시 서초구 서초구 신원동 251,서울특별시 서초구  신원동 251,37.447789,127.05805,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
공원18-21,1,1,안골 어린이공원,서울특별시 서초구 서초구 내곡동 192-1,서울특별시 서초구  내곡동 192-1,37.45611,127.062929,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹12-01,1,5,제일병원오르막길,서울특별시 서초구 서초대로28길39,서울특별시 서초구 방배1동900-33,37.486679,126.996426,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹13-01,1,5,방배시장뒤사거리,서울특별시 서초구 방배천로18길42-8,서울특별시 서초구 방배2동435-15,37.482328,126.985229,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹13-02,1,5,이수중정문사거리,서울특별시 서초구 방배중앙로5길29-18,서울특별시 서초구 방배2동975-18,37.481582,126.990788,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-01,1,5,방배초교서초로중,서울특별시 서초구 서초대로49,서울특별시 서초구 방배4동867-35,37.486322,126.98784,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-02,1,5,문구사앞,서울특별시 서초구 방배중앙로13길42,서울특별시 서초구 방배4동862-23,37.486646,126.987189,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-03,1,5,은혜동주택,서울특별시 서초구 방배천로34길 57,서울특별시 서초구 방배4동858-13,37.486881,126.988746,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-04,1,5,참존공인중개사,서울특별시 서초구 방배로25길61,서울특별시 서초구 방배4동869-25,37.487563,126.989731,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-05,1,5,재은옷수선,서울특별시 서초구 방배로27길54-3,서울특별시 서초구 방배4동832-18,37.488928,126.98925,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-06,1,5,GS25,서울특별시 서초구 서초대로23길74,서울특별시 서초구 방배4동836-1,37.490746,126.990829,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-07,1,5,로마주점,서울특별시 서초구 방배로33길51,서울특별시 서초구 방배4동819-4,37.491124,126.988199,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-08,1,5,삼성그린빌사거리,서울특별시 서초구 동광로8길19-4,서울특별시 서초구 방배4동826-1,37.489943,126.985485,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-09,1,5,혜성빌라사거리,서울특별시 서초구 방배로25길54-1,서울특별시 서초구 방배4동856-11,37.487757,126.990007,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-10,1,5,가꿀어린이공원,서울특별시 서초구 방배천로34길 24,서울특별시 서초구 방배동 829-39,37.488165,126.98763,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-11,1,5,뉴서울부동산,서울특별시 서초구 서초대로7길38,서울특별시 서초구 방배4동860-1,37.487716,126.986492,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-12,1,5,방배4주민센터,서울특별시 서초구 방배로27길13,서울특별시 서초구 방배4동853-4,37.489676,126.991305,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-13,1,5,샛별어린이집,서울특별시 서초구 서초대로15길74,서울특별시 서초구 방배4동832-1,37.48974,126.988415,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-14,1,5,참빗헤어샵,서울특별시 서초구 방배로33길16,서울특별시 서초구 방배4동814-22,37.491912,126.989997,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-15,1,5,굿모닝마트,서울특별시 서초구 방배로33길29,서울특별시 서초구 방배4동816-1,37.491407,126.9889,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-16,1,5,한국야쿠르트,서울특별시 서초구 방배로31길39,서울특별시 서초구 방배4동833-5,37.490224,126.98955,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-17,1,5,영광교회사거리,서울특별시 서초구 서초대로19길49,서울특별시 서초구 방배4동855-23,37.489204,126.990207,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-18,1,5,야곱약국,서울특별시 서초구 서초대로15길48,서울특별시 서초구 방배4동856-1,37.488746,126.989066,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-19,1,5,정은약국사거리,서울특별시 서초구 서초대로15길102,서울특별시 서초구 방배4동819-1,37.490902,126.98769,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-20,1,5,대경빌라사거리,서울특별시 서초구 서초대로19길22,서울특별시 서초구 방배4동873-1,37.488092,126.991013,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
그린파킹15-21,1,5,청기와집사철탕,서울특별시 서초구 서초대로3길9,서울특별시 서초구 방배4동866-29,37.486354,126.985302,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-01,1,5,대흥빌딩,서울특별시 서초구 남부순환로337가길 71,서울특별시 서초구 서초1동 1435-17,37.485024,127.024624,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-02,1,5,거송빌딩,서울특별시 서초구 서리풀3길 24,서울특별시 서초구 서초1동 1628-62,37.487809,127.018044,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-03,1,5,동원빌딩,서울특별시 서초구 서초중앙로22길 108,서울특별시 서초구 서초1동 1637-1,37.494359,127.019612,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-04,1,5,서일초 옆 삼안빌라,서울특별시 서초구 남부순환로339길 20,서울특별시 서초구 서초1동 1436-9,37.484191,127.022463,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-05,1,5,세광타운 앞,서울특별시 서초구 효령로67길 71-18,서울특별시 서초구 서초1동 1611-11,37.489949,127.022168,3,N,N,N,CCTV,2007,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-06,1,5,동림빌딩,서울특별시 서초구 효령로68길 14,서울특별시 서초구 서초1동 1438-9,37.486624,127.023816,3,N,N,N,CCTV,2009,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-07,1,5,경남아너스빌 뒤,서울특별시 서초구 효령로67길 32,서울특별시 서초구 서초1동 1607-2,37.488512,127.023873,3,N,N,N,CCTV,2009,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-08,1,5,서초성당 앞,서울특별시 서초구 서초대로64길 73,서울특별시 서초구 서초1동 1634-1,37.492286,127.021783,3,N,N,N,CCTV,2010,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-09,1,5,생동교회 앞 사거리,서울특별시 서초구 서초중앙로8길 94,서울특별시 서초구 서초1동 1604-16,37.486903,127.02096,3,N,N,N,CCTV,2012,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-10,1,5,주택 앞 삼거리,서울특별시 서초구 사임당로20길 12,서울특별시 서초구 서초1동 1612-6,37.489298,127.020891,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-11,1,5,프리우스 일대 사거리,서울특별시 서초구 서초중앙로12길 19,서울특별시 서초구 서초1동 1625-7,37.487762,127.016243,3,N,N,N,CCTV,2012,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-12,1,5,예원빌라 옆,서울특별시 서초구 서초중앙로20길 34-8,서울특별시 서초구 서초1동 1660-28,37.491982,127.015996,3,N,N,N,CCTV,2012,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-13,1,5,콩불 앞,서울특별시 서초구 서초중앙로20길 21,서울특별시 서초구 서초1동 1658-17,37.492351,127.015199,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-14,1,5,루미에르 앞,서울특별시 서초구 서리풀길 28,서울특별시 서초구 서초1동 1612-2,37.488798,127.020406,3,N,N,N,CCTV,2013,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-15,1,5,주택 앞,서울특별시 서초구 사임당로19길 94-3,서울특별시 서초구 서초1동 1643-59,37.492753,127.020195,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-16,1,5,서일초교뒤 담장,서울특별시 서초구 효령로68길 52,서울특별시 서초구 서초1동 1440-6,37.485437,127.02232,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-17,1,5,공중전화기 옆,서울특별시 서초구 서초대로64길 22,서울특별시 서초구 서초1동 1637-6,37.494817,127.020742,3,N,N,N,CCTV,2014,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-18,1,5,롯데캐슬 뒤,서울특별시 서초구 사임당로19길72-4,서울특별시 서초구 서초동 1643-31,37.492417,127.018898,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-19,1,5,삼거리,서울특별시 서초구 사임당로18길 14,서울특별시 서초구 서초동 1628-4,37.488922,127.019125,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-20,1,5,이마트에브리데이앞,서울특별시 서초구 효령로68길 82,서울특별시 서초구 서초동 1443-23,37.485443,127.021,3,N,N,N,CCTV,2015,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-21,1,5,본가 앞,서울특별시 서초구 서초대로52길 17,서울특별시 서초구 서초동 1658-1,37.493096,127.014601,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-22,1,5,대학당약국 앞,서울특별시 서초구 서초중앙로22길 40,서울특별시 서초구 서초동 1669-1,37.493255,127.016081,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
방범01-23,1,5,서초종로학원 앞,서울특별시 서초구 서초대로56길 31,서울특별시 서초구 서초동 1667-5,37.493205,127.017437,3,N,N,N,CCTV,2016,2019-06-01,Y,서초구청,02-2155-6091,2019-06-01
