안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
생활방범-042,1,5,구의1동 257-27,서울특별시 광진구 아차산로53길 38-12 (구의동),서울특별시 광진구 구의1동 257-27,37.539234,127.086096,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-043,1,5,구의1동 633-17,서울특별시 광진구 광나루로30가길 9 (구의동 드림스카이빌),서울특별시 광진구 구의1동 633-17,37.544315,127.082475,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-044,1,5,구의2동 35-10,서울특별시 광진구 자양로44길 141-7 (구의동 태진빌리지),서울특별시 광진구 구의2동 35-10,37.551726,127.095542,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-045,1,5,구의2동 43-11,서울특별시 광진구 자양로44길 69 (구의동),서울특별시 광진구 구의2동 43-11,37.549875,127.094981,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-046,1,5,구의2동 52-9,서울특별시 광진구 자양로45길 13 (구의동 영덕주택),서울특별시 광진구 구의2동 52-9,37.551865,127.091392,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-047,1,5,구의2동 67-8,서울특별시 광진구 광나루로 517-10 (구의동),서울특별시 광진구 구의2동 67-8,37.545725,127.087218,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-048,1,5,구의2동 80-4,서울특별시 광진구 자양로37가길 10 (구의동),서울특별시 광진구 구의2동 80-4,37.547797,127.087267,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-049,1,5,구의2동 30-1,서울특별시 광진구 구의동 30-1 이화파크맨션,서울특별시 광진구 구의2동 30-1,37.553725,127.092861,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-050,1,5,구의2동 23-2,서울특별시 광진구 영화사로16가길 21 (구의동),서울특별시 광진구 구의2동 23-2,37.553742,127.095611,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-051,1,5,구의2동 27-4,서울특별시 광진구 자양로53길 10 (구의동),서울특별시 광진구 구의2동 27-4,37.554254,127.093355,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-052,1,5,구의2동 22-7,서울특별시 광진구 자양로54길 11 (구의동),서울특별시 광진구 구의2동 22-7,37.553957,127.094586,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-053,1,5,구의2동 28-8,서울특별시 광진구 자양로51길 10-9 (구의동),서울특별시 광진구 구의2동 28-8,37.553948,127.093433,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-054,1,5,구의2동 20-11,서울특별시 광진구 영화사로16길 19 (구의동),서울특별시 광진구 구의2동 20-11,37.554622,127.095947,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-055,1,5,구의2동 23-13,서울특별시 광진구 영화사로16나길 21 (구의동 삼성홈타운),서울특별시 광진구 구의2동 23-13,37.553305,127.096135,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-056,1,5,구의2동 25-25,서울특별시 광진구 자양로52길 11 (구의동),서울특별시 광진구 구의2동 25-25,37.553155,127.093947,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-057,1,5,구의2동 35-36,서울특별시 광진구 자양로44길 125 (구의동 상빌리지),서울특별시 광진구 구의2동 35-36,37.551399,127.09656,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-058,1,5,구의2동 43-24,서울특별시 광진구 자양로44나길 26-14 (구의동 대원빌라),서울특별시 광진구 구의2동 43-24,37.550972,127.095958,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-059,1,5,구의2동 45-25,서울특별시 광진구 자양로44나길 39 (구의동 신흥아트빌),서울특별시 광진구 구의2동 45-25,37.551659,127.094568,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-060,1,5,구의2동 46-28,서울특별시 광진구 천호대로137길 38 (구의동 현대아트빌),서울특별시 광진구 구의2동 46-28,37.550846,127.093683,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-061,1,5,구의2동 51-23,서울특별시 광진구 자양로49길 15-2 (구의동 현대아트빌라),서울특별시 광진구 구의2동 51-23,37.552977,127.091894,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-062,1,5,구의2동 55-18,서울특별시 광진구 자양로43길 8 (구의동),서울특별시 광진구 구의2동 55-18,37.551313,127.091069,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-063,1,5,구의2동 554-5,서울특별시 광진구 영화사로11길 22 (구의동 상평그린빌),서울특별시 광진구 구의2동 554-5,37.55559,127.094241,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-064,1,5,건너편 공원 앞에 설치,서울특별시 광진구 영화사로15길 23 (구의동),서울특별시 광진구 구의2동 553-3,37.555399,127.09516,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-065,1,5,구의2동 57-17,서울특별시 광진구 천호대로135길 16 (구의동),서울특별시 광진구 구의2동 57-17,37.550203,127.092241,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-066,1,5,구의2동 58-16,서울특별시 광진구 천호대로137길 10 (구의동),서울특별시 광진구 구의2동 58-16,37.549861,127.093151,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-067,1,5,구의2동 60-23,서울특별시 광진구 자양로42길 42-24 (구의동),서울특별시 광진구 구의2동 60-23,37.54802,127.091651,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-068,1,5,구의2동 617-3,서울특별시 광진구 자양로37길 33 (구의동 지은아트빌),서울특별시 광진구 구의2동 617-3,37.548416,127.086168,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-069,1,5,구의2동 618-1,서울특별시 광진구 자양로37길 21 (구의동),서울특별시 광진구 구의2동 618-1,37.548446,127.08698,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-070,1,5,구의2동 619-3,서울특별시 광진구 자양로33길 44 (구의동),서울특별시 광진구 구의2동 619-3,37.547922,127.086345,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-071,1,5,구의2동 64-33,서울특별시 광진구 천호대로134길 55 (구의동),서울특별시 광진구 구의2동 64-33,37.547317,127.088581,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-072,1,5,구의2동 65-15,서울특별시 광진구 자양로36길 17-12 (구의동),서울특별시 광진구 구의2동 65-15,37.546574,127.088294,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-073,1,5,구의2동 69-28,서울특별시 광진구 자양로36길 11 (구의동),서울특별시 광진구 구의2동 69-28,37.546359,127.087548,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-074,1,5,구의2동 78-38,서울특별시 광진구 천호대로132길 27-7 (구의동),서울특별시 광진구 구의2동 78-38,37.549477,127.089088,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-076,1,5,구의3동 203-26,서울특별시 광진구 구의동 203-26 숲속어린이집,서울특별시 광진구 구의3동 203-26,37.543916,127.091551,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-077,1,5,구의3동 204-32,서울특별시 광진구 구의로16길 36 (구의동 명성맨션),서울특별시 광진구 구의3동 204-32,37.543528,127.092607,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-078,1,5,구의3동 205-3,서울특별시 광진구 구의로16길 68 (구의동),서울특별시 광진구 구의3동 205-3,37.54243,127.093587,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-079,1,5,구의3동 206-10,서울특별시 광진구 광나루로52길 12 (구의동),서울특별시 광진구 구의3동 206-10,37.541359,127.094714,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-080,1,5,구의3동 206-12,서울특별시 광진구 아차산로65길 14 (구의동),서울특별시 광진구 구의3동 206-12,37.541055,127.094149,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-081,1,5,구의3동 207-40,서울특별시 광진구 구의로4길 51 (구의동),서울특별시 광진구 구의3동 207-40,37.540799,127.09224,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-082,1,5,구의3동 208-26,서울특별시 광진구 구의로6길 21 (구의동 뉴현대빌라),서울특별시 광진구 구의3동 208-26,37.541582,127.091043,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-083,1,5,구의3동 209-77,서울특별시 광진구 아차산로63길 37 (구의동 청호),서울특별시 광진구 구의3동 209-77,37.541394,127.09217,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-084,1,5,구의3동 210-14,서울특별시 광진구 구의로4길 40 (구의동),서울특별시 광진구 구의3동 210-14,37.540538,127.091647,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-085,1,5,구의3동 211-13,서울특별시 광진구 구의로4길 60 (구의동),서울특별시 광진구 구의3동 211-13,37.54117,127.092759,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-086,1,5,구의3동 212-32,서울특별시 광진구 광나루로52길 43 (구의동 새일빌라),서울특별시 광진구 구의3동 212-32,37.54051,127.093257,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-087,1,5,구의3동 218-30,서울특별시 광진구 아차산로60길 13-13 (구의동),서울특별시 광진구 구의3동 218-30,37.538446,127.092379,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-088,1,5,구의3동 219-15,서울특별시 광진구 광나루로52길 83 (구의동),서울특별시 광진구 구의3동 219-15,37.539417,127.091506,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-089,1,5,구의3동 220-46,서울특별시 광진구 아차산로59길 21-13 (구의동),서울특별시 광진구 구의3동 220-46,37.539817,127.090076,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-090,1,5,구의3동 223-72,서울특별시 광진구 구의로4길 7-16 (구의동),서울특별시 광진구 구의3동 223-72,37.540916,127.09014,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-091,1,5,구의3동 227-19,서울특별시 광진구 구의로 56 (구의동),서울특별시 광진구 구의3동 227-19,37.543001,127.090317,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-092,1,5,구의3동 244-1,서울특별시 광진구 아차산로59길 13 (구의동),서울특별시 광진구 구의3동 244-1,37.539569,127.090708,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-093,1,5,구의3동 592-42,서울특별시 광진구 뚝섬로67길 23 (구의동 한강연립),서울특별시 광진구 구의3동 592-42,37.535548,127.090628,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-096,1,5,군자동 17,서울특별시 광진구 천호대로104나길 8 (군자동 미리내),서울특별시 광진구 군자동 17,37.557269,127.075037,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-097,1,5,군자동 48-6,서울특별시 광진구 면목로 27 (군자동),서울특별시 광진구 군자동 48-6,37.556798,127.076098,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-098,1,5,군자동 51-4,서울특별시 광진구 면목로6길 18 (군자동),서울특별시 광진구 군자동 51-4,37.556191,127.076586,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-099,1,5,군자동 70-5,서울특별시 광진구 능동로27길 33 (군자동),서울특별시 광진구 군자동 70-5,37.554805,127.076577,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-100,1,5,군자동 71-9,서울특별시 광진구 능동로27나길 17 (군자동),서울특별시 광진구 군자동 71-9,37.554267,127.075814,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-101,1,5,군자동 27-10,서울특별시 광진구 능동로25길 22 (군자동),서울특별시 광진구 군자동 27-10,37.553076,127.075871,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-102,1,5,군자동 117-18,서울특별시 광진구 동일로52길 15-14 (군자동 월드하우스),서울특별시 광진구 군자동 117-18,37.555448,127.072537,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-103,1,5,군자동 125-254,서울특별시 광진구 동일로48길 14-10 (군자동),서울특별시 광진구 군자동 125-254,37.554072,127.070996,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-104,1,5,군자동 151-11,서울특별시 광진구 군자로15길 10-6 (군자동),서울특별시 광진구 군자동 151-11,37.554148,127.073627,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-105,1,5,군자동 200-1,서울특별시 광진구 능동로29가길 24 (군자동),서울특별시 광진구 군자동 200-1,37.555808,127.077913,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-106,1,5,군자동 27-23,서울특별시 광진구 능동로27길 9 (군자동),서울특별시 광진구 군자동 27-23,37.553921,127.07682,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-107,1,5,군자동 275-2,,서울특별시 광진구 군자동 275-2,37.552513,127.074969,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-108,1,5,군자동 346-25,,서울특별시 광진구 군자동 346-25,37.550548,127.070531,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
생활방범-109,1,5,군자동 373-7,서울특별시 광진구 광나루로17길 14 (군자동),서울특별시 광진구 군자동 373-7,37.548461,127.072695,3,N,N,N,경보음+CCTV,2017,2019-02-28,Y,서울특별시 광진구청,02-450-5100,2019-03-08
