안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
목8,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로18길 39,서울특별시 양천구 목2동 231-98,37.541115,126.87119,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목9,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로16길 33,서울특별시 양천구 목동 536,37.544581,126.873912,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월1,1,1,CCTV 폴대,서울특별시 양천구 곰달래로9길 13,서울특별시 양천구 신월1동 123-10,37.530987,126.835402,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월10,1,1,CCTV 폴대,서울특별시 양천구 남부순환로71길 12,서울특별시 양천구 신월4동 440-1,37.522019,126.838686,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월11,1,1,CCTV 폴대,서울특별시 양천구 오목로5길 14,서울특별시 양천구 신월동 442-1,37.522985,126.841009,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월12,1,1,CCTV 폴대,서울특별시 양천구 신월로 157,서울특별시 양천구 신월동 545-3,37.517874,126.840932,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월13,1,1,CCTV 폴대,서울특별시 양천구 지양로 74,서울특별시 양천구 신월7동 961-5,37.522214,126.833809,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월16,1,1,CCTV 폴대,,서울특별시 양천구 신월1동 240 신월어린이공원,37.527145,126.837946,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월2,1,1,CCTV 폴대,서울특별시 양천구 월정로13길 17,서울특별시 양천구 신월동 244-7,37.526635,126.838054,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월3,1,1,CCTV 폴대,서울특별시 양천구 월정로33길 12,서울특별시 양천구 신월1동 91-17,37.53537,126.833672,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월4,1,1,CCTV 폴대,,서울특별시 양천구 신월1동 100-1 신대어린이공원 입구,37.53485,126.832564,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월5,1,1,CCTV 폴대,서울특별시 양천구 남부순환로48길 58,서울특별시 양천구 신월3동 175-18,37.532034,126.826662,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월6,1,1,CCTV 폴대,서울특별시 양천구 남부순환로64길 37-3,서울특별시 양천구 신월동 207-88,37.525611,126.83295,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월7,1,1,CCTV 폴대,서울특별시 양천구 남부순환로27길 12,서울특별시 양천구 신월5동 29-15,37.540423,126.826543,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월8,1,1,CCTV 폴대,서울특별시 양천구 오목로 51,서울특별시 양천구 신월2동 445-16,37.522407,126.84314,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월9,1,1,CCTV 폴대,서울특별시 양천구 중앙로55길 13,서울특별시 양천구 신월2동 470-1,37.526346,126.847836,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정1,1,1,CCTV 폴대,서울특별시 양천구 은행정로 9,서울특별시 양천구  신정동 1024-22,37.520418,126.859779,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정10,1,1,CCTV 폴대,,서울특별시 양천구 신정4동 876-1,37.528135,126.856353,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정11,1,1,CCTV 폴대,서울특별시 양천구 목동로25길 29-1,서울특별시 양천구 신정4동 891-14,37.52817,126.860688,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정12,1,1,CCTV 폴대,서울특별시 양천구 중앙로52길 26,서울특별시 양천구 신정4동 928-18,37.525537,126.853207,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정13,1,1,CCTV 폴대,서울특별시 양천구 오목로23길 13 신정4동 양동초 후문 사거리,,37.525348,126.850804,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정14,1,1,CCTV 폴대,서울특별시 양천구 중앙로25길 30,서울특별시 양천구 신정동 1156-20,37.515562,126.850796,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정15,1,1,CCTV 폴대,서울특별시 양천구 중앙로43길 13,서울특별시 양천구 신정3동 1183-28,37.51956,126.852405,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정16,1,1,CCTV 폴대,서울특별시 양천구 중앙로45길 28-1,서울특별시 양천구 신정3동 1192-18,37.521721,126.849825,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정2,1,1,CCTV 폴대,서울특별시 양천구 중앙로36길 16-1,서울특별시 양천구  신정동 1049-1,37.519499,126.855889,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정3,1,1,CCTV 폴대,서울특별시 양천구 목동동로1길 33,서울특별시 양천구 신정동 310-11,37.517161,126.856561,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정4,1,1,CCTV 폴대,서울특별시 양천구 목동서로 340  907동-922동 사잇길,,37.519573,126.86359,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정5,1,1,CCTV 폴대,서울특별시 양천구 목동동로8길 70  신정6동 목일중교-1420동 사이,,37.513999,126.874,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정6,1,1,CCTV 폴대,서울특별시 양천구 목동동로 100 신정6동 1308동 앞 사거리,,37.514632,126.865836,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정7,1,1,CCTV 폴대,서울특별시 양천구 오목로32길 20,서울특별시 양천구 신정4동 965-29,37.523186,126.854965,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정8,1,1,CCTV 폴대,서울특별시 양천구 목동로13길 7,서울특별시 양천구 신정4동 1004-1,37.523555,126.8633999,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정9,1,1,CCTV 폴대,서울특별시 양천구 오목로30길 16,서울특별시 양천구 신정4동 967-11,37.52322,126.853587,3,N,N,N,,2006,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목13,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로15길 20,서울특별시 양천구 목2동 315-33,37.541544,126.867915,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월14,1,1,CCTV 폴대,서울특별시 양천구 곰달래로10길 9,서울특별시 양천구 신월1동 229-3,37.529113,126.836765,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월15,1,1,CCTV 폴대,서울특별시 양천구 신월로20길 26,서울특별시 양천구 신월6동 595-1,37.517838,126.845711,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정17,1,1,CCTV 폴대,서울특별시 양천구 신목로5길 23-2,서울특별시 양천구 신정2동 282-1,37.51711,126.871672,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정18,1,1,CCTV 폴대,서울특별시 양천구 중앙로29길 34,서울특별시 양천구 신정3동1159-16,37.51655,126.850389,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정19,1,1,CCTV 폴대,서울특별시 양천구 목동남로87,서울특별시 양천구 신정동 166-21 우세산업 뒤(은정초교),37.511197,126.868287,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정20,1,1,CCTV 폴대,서울특별시 양천구 목동서로 367 신정6동 322,,37.516439,126.863346,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정21,1,1,CCTV 폴대,서울특별시 양천구 목동동로100 신정6동 1325동 앞 도로변,,37.514632,126.865836,3,N,N,N,,2008,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목14,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로22길 63-1,서울특별시 양천구 목2동 231-145,37.541254,126.872639,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목15,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로32길 39,서울특별시 양천구 목2동 527-19,37.545367,126.873329,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목16,1,1,CCTV 폴대,서울특별시 양천구 목동동로 379,서울특별시 양천구 목5동 907-17,37.53557,126.878709,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목17,1,1,CCTV 폴대,서울특별시 양천구 목동중앙남로16다길 1,서울특별시 양천구 목3동 318-31,37.543168,126.865474,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목18,1,1,CCTV 폴대,서울특별시 양천구 목동중앙남로13길 7-12,서울특별시 양천구 목동 720-11,37.539735,126.865005,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목19,1,1,CCTV 폴대,서울특별시 양천구 목동중앙남로 61,서울특별시 양천구 목동 723-11,37.53915,126.865866,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월17,1,1,CCTV 폴대,서울특별시 양천구 남부순환로40길 6,서울특별시 양천구 신월3동 147-14,37.535077,126.828063,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월18,1,1,CCTV 폴대,서울특별시 양천구 가로공원로55길 20,서울특별시 양천구 신월동 46-1,37.536123,126.824384,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월19,1,1,CCTV 폴대,서울특별시 양천구 월정로36길 5,서울특별시 양천구 신월5동 68-9,37.537963,126.833933,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월20,1,1,CCTV 폴대,서울특별시 양천구 월정로17길 12,서울특별시 양천구 신월1동 234-17,37.528106,126.8381,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월21,1,1,CCTV 폴대,서울특별시 양천구 월정로6길 13,서울특별시 양천구 신월2동 483-1,37.524856,126.843881,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월22,1,1,CCTV 폴대,서울특별시 양천구 오목로 101 신월2동 양강초-양강중 사잇길,,37.524078,126.8479995,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월23,1,1,CCTV 폴대,서울특별시 양천구 남부순환로 584,서울특별시 양천구 신월6동 1001-4,37.516648,126.839137,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월24,1,1,CCTV 폴대,서울특별시 양천구 지양로3길 3,서울특별시 양천구 신월동 986-16,37.518616,126.836653,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월25,1,1,CCTV 폴대,서울특별시 양천구 남부순환로 604-6,서울특별시 양천구 신월동 1015-13,37.514336,126.839945,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정22,1,1,CCTV 폴대,서울특별시 양천구 중앙로46길 57,서울특별시 양천구 신정4동 957-16,37.522894,126.858471,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정23,1,1,CCTV 폴대,서울특별시 양천구 은행정로7길 39,서울특별시 양천구 신정4동 976-5,37.521857,126.855268,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정24,1,1,CCTV 폴대,서울특별시 양천구 중앙로45길 27-33,서울특별시 양천구 신정3동 1200-7,37.520111,126.849709,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정25,1,1,CCTV 폴대,서울특별시 양천구 신정중앙로2길 10,서울특별시 양천구 신정4동 936-16,37.527115,126.851383,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정26,1,1,CCTV 폴대,서울특별시 양천구 목동남로4길 10,서울특별시 양천구 신정7동 202,37.508533,126.8649,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신정27,1,1,CCTV 폴대,서울특별시 양천구 신목로12길 11,서울특별시 양천구 신정동 120-75,37.520638,126.874811,3,N,N,N,,2009,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목20,1,1,CCTV 폴대,서울특별시 양천구 오목로 276-6,서울특별시 양천구 목1동 408-53,37.524948,126.867868,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목21,1,1,CCTV 폴대,서울특별시 양천구 목동동로 240,서울특별시 양천구 목1동 932-4,37.525863,126.872887,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목22,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로32길 42,서울특별시 양천구 목2동 535-1,37.545198,126.873472,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목23,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로16길 56,서울특별시 양천구 목2동 543-15,37.543705,126.873779,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목24,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로20길 19,서울특별시 양천구 목2동 231-25,37.541889,126.870398,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목25,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로16길 117,서울특별시 양천구 목2동 556-1,37.542896,126.871706,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목26,1,1,CCTV 폴대,서울특별시 양천구 공항대로 572,서울특별시 양천구 목동 600-1,37.548501,126.868663,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목27,1,1,CCTV 폴대,서울특별시 양천구 목동중앙남로14길 11,서울특별시 양천구 목3동 716-14,37.540614,126.866066,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목28,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로 29,서울특별시 양천구 목3동 610-19,37.548231,126.866808,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목29,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로7가길 67-12,서울특별시 양천구 목3동 318-103,37.542269,126.866024,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목30,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로7가길 30,서울특별시 양천구 목3동 608-8,37.549212,126.865929,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목31,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로7길 7,서울특별시 양천구 목동 790-17,37.533057,126.865995,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목32,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로11길 48,서울특별시 양천구 목4동 771-5,37.534789,126.867459,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목33,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로8길 30-5,서울특별시 양천구 목4동 804-13,37.531278,126.865671,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목34,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로11길 11,서울특별시 양천구 목동 774-12,37.533461,126.868777,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목35,1,1,CCTV 폴대,서울특별시 양천구 목동중앙로5가길 8,서울특별시 양천구 목4동 753-11,37.537418,126.871752,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목36,1,1,CCTV 폴대,서울특별시 양천구 목동중앙남로3길 60,서울특별시 양천구 목4동 734-23,37.535702,126.864234,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목37,1,1,CCTV 폴대,서울특별시 양천구 목동중앙로3길 94,서울특별시 양천구 목4동 741-6,37.539016,126.867382,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목38,1,1,CCTV 폴대,,서울특별시 양천구 목동 911-5 양정고등학교,37.534656,126.886469,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목39,1,1,CCTV 폴대,,서울특별시 양천구 목동 912-3 6단지 관리동 및 상가 건물 앞 도로,37.533405,126.883966,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목40,1,1,CCTV 폴대,서울특별시 양천구 신목로 100-8,서울특별시 양천구 목1동 404-78,37.523279,126.876044,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목41,1,1,CCTV 폴대,서울특별시 양천구 오목로300 목1동 하이페리온2 203동-204동 사이,,37.524192,126.870338,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목42,1,1,CCTV 폴대,서울특별시 양천구 목동중앙로13다길 4,서울특별시 양천구 목2동 131-40,37.544689,126.880974,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목43,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로18길 82,서울특별시 양천구 목2동 231-187,37.539993,126.873126,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목44,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로 121,서울특별시 양천구 목2동 516-12,37.546405,126.87675,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목45,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로20길 27,서울특별시 양천구 목2동 523-54,37.545085,126.875887,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목46,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로7가길 28,서울특별시 양천구 목3동 318-222,37.540805,126.867218,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목47,1,1,CCTV 폴대,서울특별시 양천구 목동중앙북로 8,서울특별시 양천구 목3동 615-1,37.548294,126.864414,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목48,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로7가길 51,서울특별시 양천구 목3동 318-169,37.541808,126.866666,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목49,1,1,CCTV 폴대,서울특별시 양천구 목동중앙본로5길 29,서울특별시 양천구 목4동 745-9,37.538481,126.868166,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목50,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로11길 68,서울특별시 양천구 목4동 780-18,37.535036,126.866517,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목51,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로7가길 32,서울특별시 양천구 목4동 788-11,37.533506,126.864322,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
목52,1,1,CCTV 폴대,서울특별시 양천구 목동중앙서로6길 38,서울특별시 양천구 목4동 806-5,37.53097,126.86509,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월26,1,1,CCTV 폴대,서울특별시 양천구 월정로27길 12,서울특별시 양천구 신월1동 113-20,37.532248,126.835591,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월27,1,1,CCTV 폴대,서울특별시 양천구 곰달래로9길 52,서울특별시 양천구 신월1동 102-27,37.534159,126.83366,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월28,1,1,CCTV 폴대,서울특별시 양천구 곰달래로2길 42,서울특별시 양천구 신월동 217-46,37.526697,126.835927,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월29,1,1,CCTV 폴대,서울특별시 양천구 곰달래로6길 39,서울특별시 양천구 신월1동 243-11,37.526653,126.836972,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월30,1,1,CCTV 폴대,서울특별시 양천구 오목로13길 14,서울특별시 양천구 신월2동 492-1,37.523955,126.845607,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월31,1,1,CCTV 폴대,서울특별시 양천구 오목로17길 24,서울특별시 양천구 신월2동 479-1,37.525216,126.846371,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월32,1,1,CCTV 폴대,서울특별시 양천구 중앙로49길 5,서울특별시 양천구 신월2동 501-1,37.523319,126.850609,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월33,1,1,CCTV 폴대,서울특별시 양천구 신월로24길 28-2,서울특별시 양천구 신월동 604-3,37.519539,126.846624,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월34,1,1,CCTV 폴대,서울특별시 양천구 오목로9길 33,서울특별시 양천구 신월2동 447-11,37.525075,126.841952,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월35,1,1,CCTV 폴대,서울특별시 양천구 가로공원로 91,서울특별시 양천구 신월3동 48-8,37.535708,126.826008,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월36,1,1,CCTV 폴대,서울특별시 양천구 가로공원로60가길 2,서울특별시 양천구 신월3동 154-1,37.534168,126.825132,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월37,1,1,CCTV 폴대,서울특별시 양천구 남부순환로58길 22,서울특별시 양천구 신월3동 203-21,37.530088,126.830867,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월38,1,1,CCTV 폴대,서울특별시 양천구 남부순환로54길 16-1,서울특별시 양천구 신월동 165-11,37.532919,126.828292,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월39,1,1,CCTV 폴대,서울특별시 양천구 오목로7길 26,서울특별시 양천구 신월동 428-1,37.524298,126.841283,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월40,1,1,CCTV 폴대,서울특별시 양천구 신월로17길 16,서울특별시 양천구 신월동 532-1,37.520198,126.842266,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월41,1,1,CCTV 폴대,서울특별시 양천구 남부순환로73길 6,서울특별시 양천구 신월동 525-17,37.519725,126.838995,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월42,1,1,CCTV 폴대,서울특별시 양천구 화곡로3길 6,서울특별시 양천구 신월5동 27-1,37.539873,126.827001,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월43,1,1,CCTV 폴대,서울특별시 양천구 화곡로5길 23,서울특별시 양천구 신월5동 13-1,37.541523,126.828737,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월44,1,1,CCTV 폴대,서울특별시 양천구 화곡로3가길 7-6,서울특별시 양천구 신월5동 9-17,37.542005,126.828392,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월46,1,1,CCTV 폴대,서울특별시 양천구 남부순환로35길 16,서울특별시 양천구 신월5동 81-7,37.53659,126.829949,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월47,1,1,CCTV 폴대,서울특별시 양천구 남부순환로85길 13,서울특별시 양천구 신월6동 563-17,37.514769,126.842025,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월48,1,1,CCTV 폴대,서울특별시 양천구 남부순환로82길 17-1,서울특별시 양천구 신월동 1012-3,37.515281,126.837958,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월49,1,1,CCTV 폴대,서울특별시 양천구 신월로 176,서울특별시 양천구 신월동 575-30,37.518506,126.842914,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월50,1,1,CCTV 폴대,서울특별시 양천구 남부순환로82길 8,서울특별시 양천구 신월동 1007-5,37.515921,126.838728,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
신월51,1,1,CCTV 폴대,서울특별시 양천구 지양로16길 10,서울특별시 양천구 신월동 914-7,37.524324,126.832311,3,N,N,N,,2010,2019-04-30,Y,양천구청,02-2620-4793,2019-05-23
