안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
12,1,99,오페라하우스 9차 앞 도로,서울특별시 용산구 두텁바위로 177,서울특별시 용산구 후암동 448-29,37.553241,126.978719,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
13,1,99,새나라어린이 공원,서울특별시 용산구 후암로13가길 25,서울특별시 용산구 후암동 239-1,37.548155,126.976278,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
14,1,99,새나라어린이 공원,서울특별시 용산구 후암로13가길 25,서울특별시 용산구 후암동 239-1,37.548053,126.976501,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
15,1,99,우체국 뒤,서울특별시 용산구 후암로 58-1,서울특별시 용산구 후암동 25-1,37.551059,126.977431,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
16,1,99,미플러스빌 옆,서울특별시 용산구 후암로28다길 14,서울특별시 용산구 후암동 55-12,37.549802,126.979413,3,N,N,N,CCTV,2009,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
17,1,99,고지대 난간 옆,서울특별시 용산구 두텁바위로38길 16,서울특별시 용산구 후암동 410-26,37.547139,126.982841,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
18,1,99,후암빌라 옆,서울특별시 용산구 한강대로102다길 33,서울특별시 용산구 후암동 142-103,37.548053,126.974861,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
19,1,99,맞은편 담벼락(혜심원 주변),서울특별시 용산구 소월로2다길 1,서울특별시 용산구 후암동 448-158,37.553732,126.977711,3,N,N,N,CCTV,2018,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
20,1,99,소비자유통 앞,서울특별시 용산구 한강대로104라길 39,서울특별시 용산구 후암동 116-21,37.549136,126.976056,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
21,1,99,부동산 앞(미주아파트 입구),서울특별시 용산구 후암로 69-1,서울특별시 용산구 후암동 95-3,37.552154,126.976705,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
22,1,99,새나라어린이공원 앞,서울특별시 용산구 후암로13가길 25,서울특별시 용산구 후암동 239-1,37.548388,126.97635,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
23,1,99,삼광초교 후문 바로앞,서울특별시 용산구 후암로13가길 2,서울특별시 용산구 후암동 238-2,37.54757,126.977481,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
24,1,99,앞(용산도서관 앞),서울특별시 용산구 두텁바위로 160,서울특별시 용산구 후암동 30-171,37.551696,126.980109,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
25,1,99,후암초교 후문(독일문화원 앞),서울특별시 용산구 두텁바위로60길 21,서울특별시 용산구 후암동 339-22,37.550412,126.982464,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
26,1,99,.,서울특별시 용산구 두텁바위로1나길 28-1,서울특별시 용산구 후암동 191-6,37.546613,126.977112,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
27,1,99,앞,서울특별시 용산구 두텁바위로60길 37,서울특별시 용산구 후암동 358-58,37.54959,126.98311,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
28,1,99,코너,서울특별시 용산구 두텁바위로53길 9-2,서울특별시 용산구 후암동 368,37.54886,126.981524,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
29,1,99,후암로28길 11 대문 옆,서울특별시 용산구 후암로28길 11,서울특별시 용산구 후암동 56-38,37.549923,126.978087,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
30,1,99,앞,서울특별시 용산구 후암로4길 26,서울특별시 용산구 후암동 254-14,37.547011,126.979533,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
31,1,99,코너,서울특별시 용산구 후암로35길 22,서울특별시 용산구 후암동 102-59,37.550548,126.976096,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
32,1,99,노바펠리스 인근,서울특별시 용산구 후암로30길 22,서울특별시 용산구 후암동 60-27,37.550424,126.97849,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
33,1,99,세탁소 맞은편,서울특별시 용산구 두텁바위로69길 29,서울특별시 용산구 후암동 59-26,37.550851,126.979817,3,N,N,N,CCTV,2017,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
34,1,99,주택 삼거리,서울특별시 용산구 한강대로98나길 1,서울특별시 용산구 후암동 143-53,37.548212,126.973678,3,N,N,N,CCTV,2012,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
35,1,99,새말경로당앞,서울특별시 용산구 두텁바위로58길 48,서울특별시 용산구 후암동400-104,37.548477,126.983027,3,N,N,N,CCTV,2012,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
36,1,99,거주자우선주차 구역 옆,서울특별시 용산구 후암로40길 12,서울특별시 용산구 후암동 7-4,37.551744,126.977212,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
37,1,99,후암초교 정문 앞,서울특별시 용산구 두텁바위로 143,서울특별시 용산구 후암동 43-28,37.551595,126.98119,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
38,1,99,앞,서울특별시 용산구 신흥로36가길 11,서울특별시 용산구 후암동 409-136,37.546446,126.982697,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
39,1,99,후암동45-32 맞은편(후암초교),서울특별시 용산구 후암로28마길 30,서울특별시 용산구 후암동 45-40,37.550546,126.980887,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
40,1,99,남산애지앙아파트 주차장 앞(복자유치원),서울특별시 용산구 후암로34길 31-17,서울특별시 용산구 후암동 30-5,37.552309,126.978312,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
41,1,99,타워빌 주차장 앞(삼광초등학교),서울특별시 용산구 후암로5길 5,서울특별시 용산구 후암동 195-1,37.546459,126.977914,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
42,1,99,남영빌딩 앞,서울특별시 용산구 한강대로104길 51,서울특별시 용산구 동자동 19-118,37.550432,126.974874,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
43,1,99,앞,서울특별시 용산구 후암로44길 24,서울특별시 용산구 후암동 1-27,37.552529,126.977923,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
44,1,99,코너 삼거리,서울특별시 용산구 후암로15길 41,서울특별시 용산구 후암동 105-30,37.549503,126.976895,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
45,1,99,코너 삼거리(삼광초 인근),서울특별시 용산구 두텁바위로13길 8,서울특별시 용산구 후암동 175-7,37.546108,126.976788,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
46,1,99,삼거리,서울특별시 용산구 신흥로22가길 22,서울특별시 용산구 용산동2가 1-1652,37.545778,126.983146,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
47,1,99,담벼락 옆,서울특별시 용산구 신흥로26길 21-3,서울특별시 용산구 용산동2가 1-645,37.545863,126.984362,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
48,1,99,거주자주차구옆 주변(보성여고 정문옆 골목),서울특별시 용산구 신흥로3가길 66,서울특별시 용산구 용산동2가 5-1657,37.542601,126.983925,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
49,1,99,중앙빌라 앞,서울특별시 용산구 소월로30길 13,서울특별시 용산구 용산동2가 5-1927,37.545709,126.9884,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
50,1,99,앞(용암초등학교 후문 앞),서울특별시 용산구 소월로30길 19-17,서울특별시 용산구 용산동2가 5-1457,37.545365,126.988824,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
51,1,99,대문 앞,서울특별시 용산구 신흥로16길 6,서울특별시 용산구 용산동2가 23-1,37.54476,126.986953,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
52,1,99,코너,서울특별시 용산구 신흥로15길 20,서울특별시 용산구 용산동2가 31-2,37.544158,126.985789,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
53,1,99,계단 옆,서울특별시 용산구 신흥로5길 38,서울특별시 용산구 용산동2가 35-6,37.542527,126.985651,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
54,1,99,코너,서울특별시 용산구 신흥로7길 35,서울특별시 용산구 용산동2가 35-28,37.543111,126.986018,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
55,1,99,서전빌라 앞,서울특별시 용산구 신흥로3길 17,서울특별시 용산구 용산동2가 43-7,37.541452,126.986045,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
56,1,99,앞,서울특별시 용산구 신흥로7길 13,서울특별시 용산구 용산동2가 39-10,37.542316,126.986683,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
57,1,99,주택코너 삼거리,서울특별시 용산구 신흥로11길 49,서울특별시 용산구 용산동2가 20-17,37.544733,126.985976,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
58,1,99,해방촌성당 앞 삼거리,서울특별시 용산구 신흥로5길 69,서울특별시 용산구 용산동2가 5-1101,37.543537,126.984153,3,N,N,N,CCTV,2017,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
59,1,99,주차장 앞 담벼락,서울특별시 용산구 신흥로3가길 22,서울특별시 용산구 용산동2가 43-21,37.54121,126.985379,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
60,1,99,.,서울특별시 용산구 신흥로27길 6-11,서울특별시 용산구 용산동2가 1-1357,37.544047,126.98186,3,N,N,N,CCTV,2017,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
61,1,99,신흥교회 뒤쪽 거주자주차구역,서울특별시 용산구 신흥로 120,서울특별시 용산구 용산동2가 1-1599,37.545089,126.983028,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
62,1,99,출입문 옆(해방교회 아래쪽),서울특별시 용산구 신흥로11나길 16,서울특별시 용산구 용산동2가 31-2,37.543709,126.985611,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
63,1,99,황제빌라 옆,서울특별시 용산구 신흥로 62-6,서울특별시 용산구 용산동2가 24-20,37.54405,126.987427,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
64,1,99,13-4와 13-6 사이,서울특별시 용산구 소월로26길 13-3,서울특별시 용산구 용산동2가 5-212,37.545335,126.987351,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
65,1,99,남산교회 옆 골목,서울특별시 용산구 소월로26길 19,서울특별시 용산구 용산동2가 5-171,37.545126,126.98725,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
66,1,99,3호터널 상부,서울특별시 용산구 소월로30길 26,서울특별시 용산구 용산2가동 5-422,37.545023,126.988315,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
67,1,99,남산교회 옆 주차장 앞,서울특별시 용산구 신흥로12길 47,서울특별시 용산구 용산2가동 5-1862,37.545047,126.987753,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
68,1,99,아이뜰어린이집 코너,서울특별시 용산구 신흥로2길 78,서울특별시 용산구 용산2가동 47-20,37.543317,126.988084,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
69,1,99,화단 섬,서울특별시 용산구 녹사평대로60길 17,서울특별시 용산구 이태원동 482,37.543681,126.989059,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
70,1,99,코너(보성여고 인근골목),서울특별시 용산구 신흥로25길 18,서울특별시 용산구 용산동2가 5-1186,37.543971,126.983742,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
71,1,99,연립아파트와 거주자 주차장 사이,서울특별시 용산구 신흥로2길 68,서울특별시 용산구 용산동2가 47-3,37.542863,126.987875,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
72,1,99,해방교회 정문 앞,서울특별시 용산구 소월로20길 43,서울특별시 용산구 용산동2가 31,37.544411,126.984806,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
73,1,99,코너(소월길 올라가는 계단 초입),서울특별시 용산구 신흥로18길 11,서울특별시 용산구 용산2가동 11-17,37.545802,126.986338,3,N,N,N,CCTV,2018,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
74,1,99,주택 코너,서울특별시 용산구 신흥로29길 7-2,서울특별시 용산구 용산동2가 10-16,37.544372,126.981414,3,N,N,N,CCTV,2012,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
75,1,99,주택 코너,서울특별시 용산구 신흥로7길 50,서울특별시 용산구 용산동2가 32,37.543496,126.985279,3,N,N,N,CCTV,2012,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
76,1,99,해오름빌정문 앞,서울특별시 용산구 신흥로26길 21-3,서울특별시 용산구 용산동2가 1-1485,37.545403,126.984098,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
77,1,99,사이 골목,서울특별시 용산구 소월로30길 19-13,서울특별시 용산구 용산2가동 5-1965,37.545581,126.988727,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
78,1,99,대박부동산 코너,서울특별시 용산구 신흥로20길 9,서울특별시 용산구 용산동2가 1-1695,37.546208,126.984765,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
79,1,99,코너,서울특별시 용산구 신흥로11길 13,서울특별시 용산구 용산동2가 29-9,37.54325,126.98715,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
80,1,99,대지부동산 뒷골목,서울특별시 용산구 신흥로32길 4-31,서울특별시 용산구 용산동2가 1-414,37.545456,126.981995,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
81,1,99,3호터널 옆 담,서울특별시 용산구 신흥로12길 29,서울특별시 용산구 용산동2가 5-1807,37.544196,126.988176,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
82,1,99,삼성빌 앞(9-28 일부이전),서울특별시 용산구 신흥로3나길 5,서울특별시 용산구 용산동2가 43-1,37.541519,126.985306,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
83,1,99,108계단 아래쪽,서울특별시 용산구 신흥로36길 6,서울특별시 용산구 용산동2가 1-1419,37.546363,126.981912,3,N,N,N,CCTV,2017,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
84,1,99,한강대로102가길 5 삼거리 코너,서울특별시 용산구 한강대로102길 18,서울특별시 용산구 갈월동 6-5,37.549208,126.973222,3,N,N,N,CCTV,2018,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
85,1,99,한강대로98가길 25 앞,서울특별시 용산구 한강대로98가길 25,서울특별시 용산구 갈월동 7-91,37.547353,126.973786,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
86,1,99,앞,서울특별시 용산구 한강대로96길 34,서울특별시 용산구 갈월동 7-72,37.546974,126.973542,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
87,1,99,일심빌딩 뒷골목 코너,서울특별시 용산구 두텁바위로 11,서울특별시 용산구 갈월동 56-2,37.545517,126.973386,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
88,1,99,새꿈어린이공원 맞은편 거주자우선주차구역,서울특별시 용산구 한강대로 392,서울특별시 용산구 동자동 17-28,37.552619,126.973947,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
89,1,99,앞,서울특별시 용산구 후암로57길 51-1,서울특별시 용산구 동자동 35-142,37.55116,126.974037,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
90,1,99,삼익빌라 맞은편 계단 밑,서울특별시 용산구 후암로49길 22,서울특별시 용산구 동자동 1-16,37.552464,126.975289,3,N,N,N,CCTV,2017,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
91,1,99,옆 계단 내려가기 전,서울특별시 용산구 한강대로104마길 43,서울특별시 용산구 동자동 19-87,37.551717,126.97475,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
92,1,99,앞 계단 밑,서울특별시 용산구 한강대로104다길 19,서울특별시 용산구 동자동 21-6,37.549732,126.974801,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
93,1,99,공중전화기 옆 코너,서울특별시 용산구 한강대로96길 11,서울특별시 용산구 갈월동 8-8,37.547633,126.972506,3,N,N,N,CCTV,2018,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
94,1,99,동자동교회 앞 코너,서울특별시 용산구 후암로 91-21,서울특별시 용산구 동자동 6-3,37.552892,126.975189,3,N,N,N,CCTV,2011,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
95,1,99,옆 코너,서울특별시 용산구 한강대로76길 11-44,서울특별시 용산구 남영동 95-2,37.542584,126.973595,3,N,N,N,CCTV,2017,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
96,1,99,롯데마켓 다이소 앞,서울특별시 용산구 한강대로77길 10,서울특별시 용산구 갈월동 93-55,37.541926,126.971866,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
97,1,99,주차장 앞,서울특별시 용산구 두텁바위로5길 20,서울특별시 용산구 갈월동 34-13,37.546158,126.973208,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
98,1,99,코너(미성회관 옆 사거리),서울특별시 용산구 한강대로84길 14,서울특별시 용산구 남영동 59-2,37.546158,126.973208,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
99,1,99,동자 어린이공원,서울특별시 용산구 한강대로104길 30-4,서울특별시 용산구 동자동 24-11,37.550132,126.973862,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
100,1,99,청파중앙교회 옆,서울특별시 용산구 청파로83길 34,서울특별시 용산구 서계동 33-265,37.551526,126.967572,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
101,1,99,청파어린이공원 입구,서울특별시 용산구 청파로 383,서울특별시 용산구 서계동 226-2,37.553445,126.968574,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
102,1,99,제일빌딩 옆 코너,서울특별시 용산구 청파로93길 49-29,서울특별시 용산구 서계동 234-42,37.553177,126.966308,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
103,1,99,희림빌라 코너,서울특별시 용산구 청파로71길 34-12,서울특별시 용산구 청파동1가 1-18,37.549734,126.967343,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
104,1,99,한마음빌라트 코너 삼거리,서울특별시 용산구 효창원로86라길 30,서울특별시 용산구 청파동1가 97-13,37.547978,126.966981,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
105,1,99,포도어린이집 주변(숙명새빛관 출입문 맞은편),서울특별시 용산구 청파로47나길 83-2,서울특별시 용산구 청파동 66-4,37.548511,126.968368,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
106,1,99,명성부동산 앞,서울특별시 용산구 효창원로 237,서울특별시 용산구 효창동 3-356,37.548336,126.963375,3,N,N,N,CCTV,2014,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
107,1,99,로터리 주변,서울특별시 용산구 청파로47길 100,서울특별시 용산구 청파동2가 134-5,37.546422,126.963403,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
108,1,99,휴타임가게 옆,서울특별시 용산구 청파로47나길 50,서울특별시 용산구 청파동2가 10-33,37.546935,126.967868,3,N,N,N,CCTV,2016,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
109,1,99,대운부동산 맞은편,서울특별시 용산구 청파로47가길 3 1층,서울특별시 용산구 청파동3가 111-24,37.544795,126.966919,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
110,1,99,대문 옆(동네미니슈퍼 맞은편),서울특별시 용산구 청파로43길 52,서울특별시 용산구 청파동3가 108-30,37.543928,126.967815,3,N,N,N,CCTV,2013,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
111,1,99,천주교 청파동성당 앞,서울특별시 용산구 청파로47가길 52,서울특별시 용산구 청파동 140-10,37.543536,126.965028,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
112,1,99,구청파2동사무소 앞,서울특별시 용산구 청파로43길 15,서울특별시 용산구 청파동 105-61,37.543569,126.969763,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
113,1,99,골목길 계단 앞,서울특별시 용산구 효창원로86길 67-2,서울특별시 용산구 청파동 8-7,37.546464,126.967109,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
114,1,99,창업보육지원센터 뒤쪽 주차장 출입구,서울특별시 용산구 청파로47다길 5-2,서울특별시 용산구 청파동2가 53-17,37.545376,126.965527,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
115,1,99,빌라 코너,서울특별시 용산구 청파로43라길 36,서울특별시 용산구 청파동3가 118-78,37.543028,126.967554,3,N,N,N,CCTV,2015,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
116,1,99,빌딩 옆,서울특별시 용산구 청파로47가길 25,서울특별시 용산구 청파동 118-410,37.543831,126.966403,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
117,1,99,코너 사거리(가음빌라 아래골목),서울특별시 용산구 청파로73나길 8,서울특별시 용산구 청파동1가 1-121,37.550606,126.966888,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
118,1,99,뒤쪽 골목,서울특별시 용산구 만리재로 154,서울특별시 용산구 서계동 243-30,37.552613,126.964203,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
119,1,99,골목길,서울특별시 용산구 청파로51길 13-2,서울특별시 용산구 청파동2가 33-1,37.545816,126.969356,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
120,1,99,동진빌라 가동 입구,서울특별시 용산구 청파로71가길 55,서울특별시 용산구 청파동1가 1-55,37.551028,126.966384,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
121,1,99,맞은편(청파초교 돌담),서울특별시 용산구 효창원로86나길 1,서울특별시 용산구 청파동2가 1-34,37.547347,126.964973,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
122,1,99,미문교회 입구주변(신광여고 담),서울특별시 용산구 청파로43다길 25,서울특별시 용산구 청파동 105-63,37.542652,126.969411,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
123,1,99,야후공인중개사 앞,서울특별시 용산구 청파로85길 58,서울특별시 용산구 서계동 238-15,37.552644,126.965806,3,N,N,N,CCTV,2010,2019-06-26,Y,용산구청,02-2199-6660,2019-07-25
