점포명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,여성안심지킴이집전화번호,관할경찰서명,지정년도,운영여부,데이터기준일자
CU 역삼형지점,서울특별시,강남구,11680,서울특별시 강남구 논현로 327,,37.4944237,127.0395918,02-568-1804,강남경찰서,,Y,2019-09-10
CU 역삼화랑점,서울특별시,강남구,11680,서울특별시 강남구 역삼로20길 9,,37.4946782,127.0376559,02-562-6423,강남경찰서,,Y,2019-09-10
CU 큰길타워점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 223,,37.5023634,127.040674,02-554-0208,강남경찰서,,Y,2019-09-10
GS25 강남나누리점,서울특별시,강남구,11680,서울특별시 강남구 언주로147길 10 1층 (논현동 63-19),,37.5199548,127.033325,02-541-7654,강남경찰서,,Y,2019-09-10
GS25 강남동원점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로77길 7(삼성2동 143-28 동원빌딩),,37.5068892,127.0544955,02-557-2535,강남경찰서,,Y,2019-09-10
GS25 강남리츠칼튼점,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 26 (역삼동 811-4),,37.5035911,127.0269451,02-558-3953,강남경찰서,,Y,2019-09-10
GS25 강남엘지점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로114길 46,,37.5118704,127.065545,02-554-4053,강남경찰서,,Y,2019-09-10
GS25 개포럭키점,서울특별시,강남구,11680,서울특별시 강남구 개포로20길 12(개포4동 1232),,37.4779054,127.047248,02-578-0379,수서경찰서,,Y,2019-09-10
GS25 개포사랑점,서울특별시,강남구,11680,서울특별시 강남구 논현로8길 21 1층 (개포동 1187-6),,37.4744169,127.050455,080-855-5525,수서경찰서,,Y,2019-09-10
GS25 개포소망점,서울특별시,강남구,11680,서울특별시 강남구 개포로 508 109호110호 (개포2동 186-15 소망빌딩),,37.4891994,127.0679409,02-459-7996,수서경찰서,,Y,2019-09-10
GS25 논현동우점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로37길 13 1층 (논현동 232-5),,37.5091672,127.0364508,02-543-9959,강남경찰서,,Y,2019-09-10
GS25 논현보람점,서울특별시,강남구,11680,서울특별시 강남구 선릉로121길 15,,37.5136671,127.0410001,02-3445-3340,강남경찰서,,Y,2019-09-10
GS25 논현이편한점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로11길 12,,37.5066597,127.0289875,02-518-5703,강남경찰서,,Y,2019-09-10
GS25 논현학동점,서울특별시,강남구,11680,서울특별시 강남구 논현로146길 11(논현2동 66-35),,37.5181809,127.0299073,02-514-0505,강남경찰서,,Y,2019-09-10
GS25 논현한영점,서울특별시,강남구,11680,서울특별시 강남구 논현로114길 11,,37.508791,127.0343009,02-2685-8715,강남경찰서,,Y,2019-09-10
GS25 도곡럭키본점,서울특별시,강남구,11680,서울특별시 강남구 남부순환로365길 56 104호 (도곡동 895-4),,37.4889884,127.0402449,02-577-8083,수서경찰서,,Y,2019-09-10
GS25 도곡점,서울특별시,강남구,11680,서울특별시 강남구 남부순환로 2730,,37.4857031,127.044693,02-578-9424,수서경찰서,,Y,2019-09-10
GS25 삼성그린점,서울특별시,강남구,11680,서울특별시 강남구 삼성로107길 31 1층 (삼성동 123-4),,37.5107392,127.0515468,02-554-6625,강남경찰서,,Y,2019-09-10
GS25 삼성승리점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로63길 17 (삼성동 140-35),,37.506364,127.050027,02-501-8662,강남경찰서,,Y,2019-09-10
GS25 삼성한울점,서울특별시,강남구,11680,서울특별시 강남구 삼성로119길 37(삼성2동 26-17),,37.5152698,127.048545,02-3443-5240,강남경찰서,,Y,2019-09-10
GS25 세곡래미안점,서울특별시,강남구,11680,서울특별시 강남구 자곡로 101,,37.47265589,127.0958063,02-3411-6808,수서경찰서,,Y,2019-09-10
GS25 신사초롱점,서울특별시,강남구,11680,서울특별시 강남구 논현로153길 46(신사동 555-13),,37.5204794,127.024426,02-545-1444,강남경찰서,,Y,2019-09-10
GS25 역삼2점,서울특별시,강남구,11680,서울특별시 강남구 역삼로14길 7,,37.4940425,127.0355007,02-564-9753,강남경찰서,,Y,2019-09-10
GS25 역삼대홍점,서울특별시,강남구,11680,서울특별시 강남구 논현로63길 19(역삼1동 798-29),,37.4924317,127.039223,02-567-2008,강남경찰서,,Y,2019-09-10
GS25 역삼블루점,서울특별시,강남구,11680,서울특별시 강남구 도곡로21길 18 (역삼1동 796-26 삼정빌딩),,37.4932542,127.0388231,02-553-4645,수서경찰서,,Y,2019-09-10
GS25 역삼소망점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로26길 26 (역삼동 608-12),,37.505404,127.033641,02-568-7813,강남경찰서,,Y,2019-09-10
GS25 역삼싱아점,서울특별시,강남구,11680,서울특별시 강남구 논현로72길 13 1층 (역삼동 769-8 MSPACE빌딩),,37.49579,127.0405163,02-554-1945,강남경찰서,,Y,2019-09-10
GS25 역삼아워홈점,서울특별시,강남구,11680,서울특별시 강남구 역삼로3길 10 1층 (역삼동 830-28),,37.4942198,127.0316173,02-563-1104,강남경찰서,,Y,2019-09-10
GS25 역삼제일점,서울특별시,강남구,11680,서울특별시 강남구 언주로108길 6 (역삼1동 688-1),,37.5077891,127.040098,080-855-5525,강남경찰서,,Y,2019-09-10
GS25 역삼지에스점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로30길 78 1층 (역삼동 668-21),,37.5024499,127.037017,02-554-3980,강남경찰서,,Y,2019-09-10
GS25 역삼테헤란점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로33길 7 1층 A호(역삼1동 678-28),,37.502262,127.039234,02-563-3307,강남경찰서,,Y,2019-09-10
GS25 역삼프라임점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로37길 41 (역삼1동 673-18),,37.5049213,127.0396394,02-554-0921,강남경찰서,,Y,2019-09-10
GS25 일원으뜸점,서울특별시,강남구,11680,서울특별시 강남구 일원로5길 6 1층 (일원1동 682),,37.4906218,127.0814726,02-2226-5691,수서경찰서,,Y,2019-09-10
GS25 지에스본점,서울특별시,강남구,11680,서울특별시 강남구 논현로93길 3 1층 (역삼동 642-5 호양빌딩),,37.5018235,127.035849,02-501-3130,강남경찰서,,Y,2019-09-10
GS25 청담본점,서울특별시,강남구,11680,서울특별시 강남구 도산대로66길 43,,37.5206195,127.043855,02-547-8843,강남경찰서,,Y,2019-09-10
GS25 청담중앙점,서울특별시,강남구,11680,서울특별시 강남구 선릉로148길 32,,37.5226105,127.042187,02-543-5333,강남경찰서,,Y,2019-09-10
GS25 청담타운점,서울특별시,강남구,11680,서울특별시 강남구 삼성로145길 16 1층 (청담동 7-9 청원빌딩),,37.5225416,127.046944,02-511-7760,강남경찰서,,Y,2019-09-10
GS25 포이그린점,서울특별시,강남구,11680,서울특별시 강남구 개포로25길 15(개포4동 1255-6),,37.4799477,127.047946,02-573-7318,수서경찰서,,Y,2019-09-10
GS25 포이점,서울특별시,강남구,11680,서울특별시 강남구 개포로22길 40 1층 (개포4동 1219-5),,37.4765057,127.0493261,02-578-8300,수서경찰서,,Y,2019-09-10
미니스톱 강남센터점,서울특별시,강남구,11680,서울특별시 강남구 강남대로96길 5,,37.4997792,127.027409,02-1577-9621,강남경찰서,,Y,2019-09-10
미니스톱 골드로즈점,서울특별시,강남구,11680,서울특별시 강남구 선릉로86길 31,,37.5041284,127.0520308,02-565-5027,수서경찰서,,Y,2019-09-10
미니스톱 논현보람점,서울특별시,강남구,11680,서울특별시 강남구 논현로132길 15,,37.5152193,127.031794,02-511-1431,강남경찰서,,Y,2019-09-10
미니스톱 논현삼릉역점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 327,,37.5101538,127.042678,02-3218-3030,강남경찰서,,Y,2019-09-10
미니스톱 논현아미가점,서울특별시,강남구,11680,서울특별시 강남구 언주로130길 10,,37.515092,127.036386,02-542-1950,강남경찰서,,Y,2019-09-10
미니스톱 논현힐탑점,서울특별시,강남구,11680,서울특별시 강남구 논현로 639,,37.5105313,127.032098,02-3445-8825,강남경찰서,,Y,2019-09-10
미니스톱 대치멤버스점,서울특별시,강남구,11680,서울특별시 강남구 삼성로85길 42,,37.5045291,127.0537958,02-565-1278,수서경찰서,,Y,2019-09-10
미니스톱 대치시내점,서울특별시,강남구,11680,서울특별시 강남구 도곡로77길 7,,37.4987691,127.058316,02-501-6197,수서경찰서,,Y,2019-09-10
미니스톱 도곡공원점,서울특별시,강남구,11680,서울특별시 강남구 도곡로4길 5,,37.4895461,127.033329,02-2057-9412,수서경찰서,,Y,2019-09-10
미니스톱 도곡센트레빌점,서울특별시,강남구,11680,서울특별시 강남구 대치동 670-1,,37.491532,127.055641,,수서경찰서,,Y,2019-09-10
미니스톱 도곡역점,서울특별시,강남구,11680,서울특별시 강남구 남부순환로 2909,,37.4921442,127.0573977,02-564-4951,수서경찰서,,Y,2019-09-10
미니스톱 메트로칸점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로88길 10,,37.5068062,127.0594495,02-569-9982,수서경찰서,,Y,2019-09-10
미니스톱 삼성베스트점,서울특별시,강남구,11680,서울특별시 강남구 삼성로104길 12,,37.5108204,127.055755,02-1577-9621,강남경찰서,,Y,2019-09-10
미니스톱 삼성역점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 532,,37.5081648,127.062254,02-3453-3369,수서경찰서,,Y,2019-09-10
미니스톱 삼성플러스원점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로57길 13,,37.5115481,127.044926,,강남경찰서,,Y,2019-09-10
미니스톱 삼성현대점,서울특별시,강남구,11680,서울특별시 강남구 영동대로106길 9,,37.5134659,127.061854,02-555-2108,강남경찰서,,Y,2019-09-10
미니스톱 신사제일점,서울특별시,강남구,11680,서울특별시 강남구 논현로 808,,37.5208709,127.0284222,02-3445-1580,강남경찰서,,Y,2019-09-10
미니스톱 신사증권점,서울특별시,강남구,11680,서울특별시 강남구 압구정로30길 18,,37.5262701,127.0289891,02-1577-9621,강남경찰서,,Y,2019-09-10
미니스톱 압구정3점,서울특별시,강남구,11680,서울특별시 강남구 언주로 866,,37.5275774,127.0339151,02-3444-2258,강남경찰서,,Y,2019-09-10
미니스톱 압구정로데오점,서울특별시,강남구,11680,서울특별시 강남구 도산대로51길 44,,37.5259514,127.0383732,02-515-2488,강남경찰서,,Y,2019-09-10
미니스톱 역삼디오빌점,서울특별시,강남구,11680,서울특별시 강남구 언주로 427,,37.5013456,127.042715,02-2193-6256,수서경찰서,,Y,2019-09-10
미니스톱 역삼만남점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로6길 47,,37.4955369,127.0318129,02-569-5796,강남경찰서,,Y,2019-09-10
미니스톱 역삼충현점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로30길 28,,37.505604,127.0354373,02-563-7591,강남경찰서,,Y,2019-09-10
미니스톱 역삼태광점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로34길 7,,37.5010846,127.0403049,02-539-8773,수서경찰서,,Y,2019-09-10
미니스톱 역삼태극점,서울특별시,강남구,11680,서울특별시 강남구 강남대로78길 8,,37.4946558,127.030034,02-581-3946,강남경찰서,,Y,2019-09-10
미니스톱 일원석탑점,서울특별시,강남구,11680,서울특별시 강남구 개포로 615,,37.4926193,127.0755689,02-445-0914,수서경찰서,,Y,2019-09-10
미니스톱 청담유시어터점,서울특별시,강남구,11680,서울특별시 강남구 도산대로58길 17,,37.5220301,127.0414904,02-1577-9621,강남경찰서,,Y,2019-09-10
미니스톱 테헤란로점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 428,,37.5056037,127.0542018,02-1577-9621,수서경찰서,,Y,2019-09-10
세븐일레븐 개포1호점,서울특별시,강남구,11680,서울특별시 강남구 선릉로 48,,37.4835667,127.059715,02-575-3224,수서경찰서,,Y,2019-09-10
세븐일레븐 개포2호점,서울특별시,강남구,11680,서울특별시 강남구 개포로 512,,37.4893117,127.0688124,02-2226-5564,수서경찰서,,Y,2019-09-10
세븐일레븐 거평타운점 B,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 129,,37.5058828,127.0283077,02-3443-5612,강남경찰서,,Y,2019-09-10
세븐일레븐 논현12호점,서울특별시,강남구,11680,서울특별시 강남구 강남대로128길 48,,37.5111526,127.025632,02-3445-6193,강남경찰서,,Y,2019-09-10
세븐일레븐 논현13호점,서울특별시,강남구,11680,서울특별시 강남구 학동로43길 14,,37.5170337,127.037473,02-516-8286,강남경찰서,,Y,2019-09-10
세븐일레븐 논현경복점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로43길 21,,37.51053,127.039335,02-512-2970,강남경찰서,,Y,2019-09-10
세븐일레븐 대치10호점,서울특별시,강남구,11680,서울특별시 강남구 역삼로64길 25,,37.4994391,127.0535637,02-501-9386,수서경찰서,,Y,2019-09-10
세븐일레븐 대치6호점,서울특별시,강남구,11680,서울특별시 강남구 삼성로85길 19,,37.504685,127.055754,02-3453-4752,수서경찰서,,Y,2019-09-10
세븐일레븐 대치선릉로점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로68길 33,,37.5031666,127.053077,02-501-9035,강남경찰서,,Y,2019-09-10
세븐일레븐 대치점,서울특별시,강남구,11680,서울특별시 강남구 삼성로 150,,37.4928787,127.0661019,02-562-5921,수서경찰서,,Y,2019-09-10
세븐일레븐 삼성10호점,서울특별시,강남구,11680,서울특별시 강남구 삼성로115길 46,,37.5139612,127.048401,02-548-3684,강남경찰서,,Y,2019-09-10
세븐일레븐 삼성8호점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로63길 11,,37.5120946,127.046847,02-3443-4789,강남경찰서,,Y,2019-09-10
세븐일레븐 삼성동래미안점,서울특별시,강남구,11680,서울특별시 강남구 선릉로130길 20,,37.5161739,127.0434589,02-546-7500,강남경찰서,,Y,2019-09-10
세븐일레븐 세븐포이3호점,서울특별시,강남구,11680,서울특별시 강남구 포이동 196,,37.489014,127.073855,02-571-4934,수서경찰서,,Y,2019-09-10
세븐일레븐 역삼22호점,서울특별시,강남구,11680,서울특별시 강남구 언주로71길 9,,37.497325,127.044262,02-568-5803,강남경찰서,,Y,2019-09-10
세븐일레븐 역삼8호점,서울특별시,강남구,11680,서울특별시 강남구 강남대로102길 11,,37.50192762,127.0267351,02-3452-9302,강남경찰서,,Y,2019-09-10
세븐일레븐 역삼진선점 B,서울특별시,강남구,11680,서울특별시 강남구 선릉로85길 8,,37.5028306,127.048825,02-555-2850,강남경찰서,,Y,2019-09-10
세븐일레븐 역삼타운점 B,서울특별시,강남구,11680,서울특별시 강남구 강남대로84길 28,,37.4969468,127.0309047,02-563-8307,강남경찰서,,Y,2019-09-10
세븐일레븐 청담루나점,서울특별시,강남구,11680,서울특별시 강남구 학동로 523,,37.5201056,127.056051,02-540-7632,강남경찰서,,Y,2019-09-10
씨스페이스 삼성1점,서울특별시,강남구,11680,서울특별시 강남구 영동대로112길 5,,37.5151298,127.0606594,02-546-5543,수서경찰서,,Y,2019-09-10
