점포명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,여성안심지킴이집전화번호,관할경찰서명,지정년도,운영여부,데이터기준일자
GS25 도화정진점,서울특별시,마포구,11440,서울특별시 마포구 도화4길 88 GS25 도화정진점,서울특별시 마포구 도화4길 88 1층(도화동 347-60) GS25 도화정진점,37.538445,126.9606,02-711-3722,서울마포경찰서,,Y,2019-07-10
CU 서교중앙점,서울특별시,마포구,11440,서울특별시 마포구 잔다리로 96 CU 서교중앙점,서울특별시 마포구 서교동 459-1번지 CU 서교중앙점,37.555717,126.915309,02-322-4591,서울마포경찰서,,Y,2019-07-10
CU 한강시민공원점,서울특별시,마포구,11440,서울특별시 마포구 망원로 8 CU 한강시민공원점,서울특별시 마포구 망원동 462-14번지 CU 한강시민공원점,37.555663,126.897767,02-336-2044,서울마포경찰서,,Y,2019-07-10
CU 망원2동점,서울특별시,마포구,11440,서울특별시 마포구 방울내로 38 CU 망원2동점,서울특별시 마포구 망원동 431-43번지 CU 망원2동점,37.55864,126.900168,02-333-6396,서울마포경찰서,,Y,2019-07-10
CU 신합정공원점,서울특별시,마포구,11440,서울특별시 마포구 포은로 27 CU 신합정공원점,서울특별시 마포구 합정동 395-1번지 CU 신합정공원점,37.550136,126.90809,02-323-3320,서울마포경찰서,,Y,2019-07-10
CU 서교3호점,서울특별시,마포구,11440,서울특별시 마포구 양화로 100-13 CU 서교3호점,서울특별시 마포구 서교동 370-18번지 CU 서교3호점,37.552456,126.919283,070-7778-5347,서울마포경찰서,,Y,2019-07-10
CU 홍대3호점,서울특별시,마포구,11440,서울특별시 마포구 와우산로29길 16 CU 홍대3호점,서울특별시 마포구 서교동 328-13번지 CU 홍대3호점,37.554995,126.928968,02-325-2237,서울마포경찰서,,Y,2019-07-10
CU 연남파크점,서울특별시,마포구,11440,서울특별시 마포구 성미산로32길 47 CU 연남파크점,서울특별시 마포구 연남동 256-6 CU 연남파크점,37.562768,126.9226,02-322-3272,서울마포경찰서,,Y,2019-07-10
CU 합정태양점,서울특별시,마포구,11440,서울특별시 마포구 독막로5길 5 CU 합정태양점,서울특별시 마포구 합정동 412-8번지 CU 합정태양점,37.548433,126.917825,02-333-6354,서울마포경찰서,,Y,2019-07-10
CU 신촌그랜드점,서울특별시,마포구,11440,서울특별시 마포구 서강로 119 CU 신촌그랜드점,서울특별시 마포구 노고산동 56-74번지 CU 신촌그랜드점,37.553922,126.933907,02-322-2627,서울마포경찰서,,Y,2019-07-10
CU 마포마이다스점,서울특별시,마포구,11440,서울특별시 마포구 월드컵로36길 18 CU 마포마이다스점,서울특별시 마포구 월드컵로 36길 18 삼라마이다스 101호 CU 마포마이다스점,37.566248,126.903395,02-304-2382,서울마포경찰서,,Y,2019-07-10
CU 망원월드컵점,서울특별시,마포구,11440,서울특별시 마포구 망원로 95 CU 망원월드컵점,서울특별시 마포구 망원로 95 CU 망원월드컵점,37.557904,126.907252,02-335-1589,서울마포경찰서,,Y,2019-07-10
CU 마포구청점,서울특별시,마포구,11440,서울특별시 마포구 월드컵로 139 CU 마포구청점,서울특별시 마포구 월드컵로 139 (망원동) CU 마포구청점,37.560216,126.905894,02-3141-4928,서울마포경찰서,,Y,2019-07-10
CU 상암4단지점,서울특별시,마포구,11440,서울특별시 마포구 월드컵북로 381 CU 상암4단지점,서울특별시 마포구 월드컵북로 381 (상암동) 111 CU 상암4단지점,37.578042,126.889863,02-308-5287,서울마포경찰서,,Y,2019-07-10
CU 서교타워점,서울특별시,마포구,11440,서울특별시 마포구 양화로 133 CU 서교타워점,서울특별시 마포구 양화로 133 CU 서교타워점,37.555183,126.920953,02-3141-3117,서울마포경찰서,,Y,2019-07-10
CU 아현뉴타운점,서울특별시,마포구,11440,서울특별시 마포구 마포대로11길 50 CU 아현뉴타운점,서울특별시 마포구 마포대로 11길 50 CU 아현뉴타운점,37.550211,126.951162,02-313-0917,서울마포경찰서,,Y,2019-07-10
CU 공덕센트럴점,서울특별시,마포구,11440,서울특별시 마포구 만리재로 45 CU 공덕센트럴점,서울특별시 마포구 신공덕동 12-6번지 2층 201호 CU 공덕센트럴점,37.545467,126.9555,02-713-1623,서울마포경찰서,,Y,2019-07-10
세븐일레븐 서교2호점,서울특별시,마포구,11440,서울특별시 마포구 독막로7길 16 세븐일레븐 서교2호점,서울특별시 마포구 서교동 401-10 8 세븐일레븐 서교2호점,37.548479,126.91891,02-324-8247,서울마포경찰서,,Y,2019-07-10
세븐일레븐 서교5호점,서울특별시,마포구,11440,서울특별시 마포구 독막로7길 16 세븐일레븐 서교5호점,서울특별시 마포구 서교동 401-10 8 세븐일레븐 서교5호점,37.548479,126.91891,,서울마포경찰서,,Y,2019-07-10
세븐일레븐 마포연남점,서울특별시,마포구,11440,서울특별시 마포구 성미산로 142 세븐일레븐 마포연남점,서울특별시 마포구 연남동 252-1 세븐일레븐 마포연남점,37.563593,126.922269,02-3141-9809,서울마포경찰서,,Y,2019-07-10
세븐일레븐 당인동점,서울특별시,마포구,11440,서울특별시 마포구 어울마당로 26 세븐일레븐 당인동점,서울특별시 마포구 당인동 12-1 세븐일레븐 당인동점,37.547433,126.919899,02-3142-7562,서울마포경찰서,,Y,2019-07-10
세븐일레븐 합정역점,서울특별시,마포구,11440,서울특별시 마포구 양화로 56 세븐일레븐 합정역점,서울특별시 마포구 서교동 394-30 세븐일레븐 합정역점,37.549726,126.914929,02-334-0714,서울마포경찰서,,Y,2019-07-10
세븐일레븐 서교삼양점,서울특별시,마포구,11440,서울특별시 마포구 양화로6길 9-28 세븐일레븐 서교삼양점,서울특별시 마포구 서교동 394-67 삼양빌딩 1층 세븐일레븐 서교삼양점,37.550091,126.915945,02-3144-3821,서울마포경찰서,,Y,2019-07-10
세븐일레븐 마포아크로타워점,서울특별시,마포구,11440,서울특별시 마포구 마포대로 68 세븐일레븐 마포아크로타워점,서울특별시 마포구 도화동 563 마포아크로타워 101 세븐일레븐 마포아크로타워점,37.541262,126.948967,02-703-0779,서울마포경찰서,,Y,2019-07-10
세븐일레븐 상암DMC빌점,서울특별시,마포구,11440,서울특별시 마포구 월드컵북로60길 13 세븐일레븐 상암DMC빌점,서울특별시 마포구 상암동 1584 세븐일레븐 상암DMC빌점,37.582772,126.88531,,서울마포경찰서,,Y,2019-07-10
세븐일레븐 망원대림점,서울특별시,마포구,11440,서울특별시 마포구 망원로1길 28 세븐일레븐 망원대림점,서울특별시 마포구 망원동431-55 세븐일레븐 망원대림점,37.557564,126.899753,02-322-0211,서울마포경찰서,,Y,2019-07-10
세븐일레븐 마포노고산점,서울특별시,마포구,11440,서울특별시 마포구 신촌로14길 5 세븐일레븐 마포노고산점,서울특별시 마포구 노고산동 49-22 세븐일레븐 마포노고산점,37.555598,126.93394,02-3141-0711,서울마포경찰서,,Y,2019-07-10
세븐일레븐 서교2점 B,서울특별시,마포구,11440,서울특별시 마포구 월드컵북로1길 18 세븐일레븐 서교2점 B,서울특별시 마포구 서교동 351-9 승원빌딩 1층 세븐일레븐 서교2점 B,37.555059,126.920162,02-325-3223,서울마포경찰서,,Y,2019-07-10
세븐일레븐 홍대클럽점 B,서울특별시,마포구,11440,서울특별시 마포구 어울마당로 58 세븐일레븐 홍대클럽점 B,서울특별시 마포구 서교동 408-7 1층 코너 세븐일레븐 홍대클럽점 B,37.55005,126.921264,02-322-3289,서울마포경찰서,,Y,2019-07-10
